,precision,recall,f1-score,support
appletv,1.0,0.7212020033388982,0.8379137476744392,1797.0
blink-camera,1.0,1.0,1.0,8385.0
blink-security-hub,0.9675,1.0,0.9823129251700682,335.0
echodot,0.6188822903463062,0.9162376866857324,0.7387583204571804,3147.0
echoplus,0.6809583528383831,0.1848396501457726,0.2906974830848719,2744.0
echospot,0.8945460313187562,1.0,0.9443324403654325,6515.0
firetv,0.9975190839694656,0.9851145038167939,0.9912624075389178,1048.0
google-home-mini,1.0,1.0,1.0,1920.0
insteon-hub,1.0,1.0,1.0,33.0
lightify-hub,1.0,1.0,1.0,327.0
magichome-strip,1.0,1.0,1.0,113.0
nest-tstat,1.0,1.0,1.0,2565.0
ring-doorbell,1.0,1.0,1.0,82044.0
roku-tv,0.7186140194231315,1.0,0.835198838944776,587.0
samsungtv-wired,0.9743900504326962,0.997126013264554,0.9855990288771418,2714.0
sengled-hub,1.0,1.0,1.0,337.0
smartthings-hub,1.0,1.0,1.0,2127.0
sousvide,1.0,1.0,1.0,1584.0
t-philips-hub,1.0,1.0,1.0,7151.0
t-wemo-plug,1.0,1.0,1.0,3254.0
tplink-bulb,1.0,1.0,1.0,1458.0
tplink-plug,1.0,0.8691275167785235,0.9291524053118396,596.0
wansview-cam-wired,0.9915170985050901,0.9998703856028316,0.9956761811301529,80238.0
xiaomi-hub,1.0,1.0,1.0,639.0
yi-camera,0.9995912145011419,0.9737283270180273,0.9864898758864176,26127.0
accuracy,0.984020859179511,0.984020859179511,0.984020859179511,0.984020859179511
macro avg,0.9537407256533988,0.9458898434660453,0.9406957461776495,237785.0
weighted avg,0.9844340131604119,0.984020859179511,0.9818515034163333,237785.0
