Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ACK Flag Cnt,SD2T,SS,0.0,2.0,0.4432550302309446,0.0833333333333333,0.036937919185912,0.0833333333333333,0.0511869606025227,0.0,0.0,0.00235981941223138,0.0005998611450195
Active Max,SD2T,SS,0.0,2.0,0.5542670234909307,0.2548640314359647,0.2894220993451717,0.2548640314359647,0.2573489977349948,0.3308966662735441,0.0,0.012282419204711858,0.0008476257324218599
Active Mean,SD2T,SS,0.0,2.0,0.5456437704430568,0.2560697907049824,0.2935838314746895,0.2560697907049824,0.2607239781691972,0.3241306046675523,0.0,0.012042188644409119,0.00139904022216794
Active Min,SD2T,SS,0.0,2.0,0.5502031915948062,0.2704466639010185,0.3021361742621644,0.2704466639010185,0.2653488965020144,0.3348453833328739,0.0,0.0100521087646484,0.0016598701477050198
Active Std,SD2T,SS,0.0,2.0,0.48230746357418963,0.1650071069114428,0.1969624389498618,0.1650071069114428,0.1576200351061033,0.1608513793011029,0.0,0.008591890335082961,0.00106244087219232
Bwd Blk Rate Avg,SD2T,SS,0.0,2.0,0.4432550302309446,0.0833333333333333,0.036937919185912,0.0833333333333333,0.0511869606025227,0.0,0.0,0.0033926963806152196,0.0007283687591552399
Bwd Header Len,SD2T,SS,0.0,2.0,0.5561502626623055,0.24185841444938266,0.2697272838469511,0.24185841444938266,0.20908192678466006,0.3595427174552357,0.0,0.0037824153900146,0.00088715553283686
Bwd IAT Max,SD2T,SS,0.0,2.0,0.5749826543760531,0.2719516956697255,0.2797301880138107,0.2719516956697255,0.2679402163913205,0.3822748792793468,0.0,0.020502614974975564,0.0009276866912841401
Bwd IAT Mean,SD2T,SS,0.0,2.0,0.591832689067301,0.2887643633696096,0.325574233798323,0.2887643633696096,0.2941044173355599,0.40295991269001374,0.0,0.01883921623229976,0.0016937732696532802
Bwd IAT Min,SD2T,SS,0.0,2.0,0.5549608484488057,0.2764567129053361,0.3312969028798835,0.2764567129053361,0.282210479904371,0.3322648889960419,0.0,0.02061915397644036,0.00137844085693354
Bwd IAT Std,SD2T,SS,0.0,2.0,0.5720091188423035,0.24930947023567113,0.2966354524594899,0.24930947023567113,0.2600894871769929,0.3562239423715955,0.0,0.012762880325317342,0.0015825748443603002
Bwd IAT Tot,SD2T,SS,0.0,2.0,0.5906432748538012,0.2679279025435795,0.3060872787874135,0.2679279025435795,0.2749235430852257,0.3940218007807933,0.0,0.020322608947753857,0.0011857986450195001
Bwd Pkt Len Max,SD2T,SS,0.0,2.0,0.736049162454158,0.5237964158126979,0.5667178479661165,0.5237964158126979,0.4908802243829964,0.6325096158955723,0.0,0.005828189849853459,0.0009339809417724
Bwd Pkt Len Mean,SD2T,SS,0.0,2.0,0.7157300029735355,0.5364170945342642,0.5531489257354452,0.5364170945342642,0.49204401903335543,0.6106929963546732,0.0,0.00748314857482906,0.0013731479644775002
Bwd Pkt Len Min,SD2T,SS,0.0,2.0,0.6832193478045396,0.439389052385447,0.6281306582249898,0.439389052385447,0.4293177380178098,0.5367383258415682,0.0,0.0040984153747558195,0.0009263515472411798
Bwd Pkt Len Std,SD2T,SS,0.0,2.0,0.503518683714937,0.2021899356828499,0.2997283535789083,0.2021899356828499,0.184656368889075,0.20131416073072153,0.0,0.00481591224670406,0.00119509696960444
Bwd PSH Flags,SD2T,SS,0.0,2.0,0.4432550302309446,0.0833333333333333,0.036937919185912,0.0833333333333333,0.0511869606025227,0.0,0.0,0.0021401882171630396,0.0
Bwd Seg Size Avg,SD2T,SS,0.0,2.0,0.7157300029735355,0.5364170945342642,0.5531489257354452,0.5364170945342642,0.49204401903335543,0.6106929963546732,0.0,0.00694017410278316,0.0015147686004638602
Bwd URG Flags,SD2T,SS,0.0,2.0,0.4432550302309446,0.0833333333333333,0.036937919185912,0.0833333333333333,0.0511869606025227,0.0,0.0,0.0014598369598388399,0.00062537193298338
CWE Flag Count,SD2T,SS,0.0,2.0,0.4432550302309446,0.0833333333333333,0.036937919185912,0.0833333333333333,0.0511869606025227,0.0,0.0,0.00237040519714354,0.00133800506591794
Dst Port,SD2T,SS,0.0,2.0,0.6118544949945485,0.3536560664624319,0.4401832703464487,0.3536560664624319,0.3034395820700392,0.4516672339876758,0.0,0.00411338806152338,0.00040197372436521996
ECE Flag Cnt,SD2T,SS,0.0,2.0,0.4432550302309446,0.0833333333333333,0.036937919185912,0.0833333333333333,0.0511869606025227,0.0,0.0,0.00210056304931636,0.00042214393615720003
FIN Flag Cnt,SD2T,SS,0.0,2.0,0.4432550302309446,0.0833333333333333,0.036937919185912,0.0833333333333333,0.0511869606025227,0.0,0.0,0.0022988319396972197,0.0006274700164794601
Flow Duration,SD2T,SS,0.0,2.0,0.704331450094162,0.4595737150822525,0.43741872166910556,0.4595737150822525,0.4453803735863776,0.6141085206729536,0.0,0.04936552047729488,0.00157189369201656
Flow IAT Max,SD2T,SS,0.0,2.0,0.7299038556844087,0.49037699436412313,0.458307250588883,0.49037699436412313,0.46712013525695395,0.6429607958648242,0.0,0.059217548370361306,0.0021396160125732
Flow IAT Mean,SD2T,SS,0.0,2.0,0.5539696699375558,0.4742801267284948,0.4132758552143751,0.4742801267284948,0.4092300337136036,0.46410613575073734,0.0,0.04734582901000972,0.00196843147277828
Flow IAT Min,SD2T,SS,0.0,2.0,0.4381009019724452,0.44560043880477507,0.3489581813408953,0.44560043880477507,0.358107929321098,0.3274616898785083,0.0,0.03277001380920406,0.0017589092254638003
