Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ACK Flag Cnt,SD2,SS,0.0,2.0,0.6657665260196906,0.0833333333333333,0.05548054383497421,0.0833333333333333,0.0666126290429711,0.0,0.0,0.00362763404846188,0.00050268173217772
Active Max,SD2,SS,0.0,2.0,0.620815752461322,0.23095524229094871,0.2896817721488239,0.23095524229094871,0.2138321792621333,0.2567755753314891,0.0,0.01320033073425286,0.00192627906799312
Active Mean,SD2,SS,0.0,2.0,0.6166526019690577,0.2363875558210995,0.357001467876667,0.2363875558210995,0.22617580477850216,0.2495519016493236,0.0,0.0143002033233642,0.0025247573852538395
Active Min,SD2,SS,0.0,2.0,0.6190717299578059,0.2394369763225827,0.3791970240662596,0.2394369763225827,0.23601183168530643,0.2519933549923716,0.0,0.01290464401245112,0.00198974609374998
Active Std,SD2,SS,0.0,2.0,0.5783966244725739,0.1607597764028332,0.1854726065214841,0.1607597764028332,0.1513513268192804,0.088814999651788,0.0,0.007373571395874,0.0017913341522216401
Bwd Blk Rate Avg,SD2,SS,0.0,2.0,0.6657665260196906,0.0833333333333333,0.05548054383497421,0.0833333333333333,0.0666126290429711,0.0,0.0,0.0040028572082519195,0.0022010803222656
Bwd Header Len,SD2,SS,0.0,2.0,0.3941490857946554,0.21405946001602247,0.3237873106309037,0.21405946001602247,0.1986434735877376,0.1376706611021876,0.0,0.005899333953857401,0.00099458694458006
Bwd IAT Max,SD2,SS,0.0,2.0,0.5983122362869199,0.2732294069138774,0.2825937799642662,0.2732294069138774,0.2622077420042913,0.2772568901968231,0.0,0.012777805328369099,0.00205450057983394
Bwd IAT Mean,SD2,SS,0.0,2.0,0.6836568213783404,0.2932082313909271,0.3223352713897809,0.2932082313909271,0.2874250383867689,0.3696720064389439,0.0,0.0136180400848388,0.0021304607391356796
Bwd IAT Min,SD2,SS,0.0,2.0,0.6563150492264417,0.275238478712043,0.3183614450421088,0.275238478712043,0.2721526267674476,0.2984210352414042,0.0,0.011812734603881759,0.00238199234008786
Bwd IAT Std,SD2,SS,0.0,2.0,0.7567369901547116,0.2693985065079222,0.3481175059971258,0.2693985065079222,0.2934564903089907,0.445183106120065,0.0,0.01174006462097162,0.00161328315734858
Bwd IAT Tot,SD2,SS,0.0,2.0,0.5861603375527427,0.2735655864826116,0.2978428226386645,0.2735655864826116,0.2678356360974049,0.2666799261455662,0.0,0.019302368164062483,0.00237030982971188
Bwd Pkt Len Max,SD2,SS,0.0,2.0,0.5563994374120956,0.5762033336657718,0.6621556705134013,0.5762033336657718,0.5376561185232931,0.408023874471316,0.0,0.00301532745361324,0.00236983299255366
Bwd Pkt Len Mean,SD2,SS,0.0,2.0,0.70014064697609,0.6027552830761115,0.573712245260694,0.6027552830761115,0.5432946507470978,0.550918833696431,0.0,0.00497722625732418,0.00509157180786128
Bwd Pkt Len Min,SD2,SS,0.0,2.0,0.821603375527426,0.46166754570976903,0.7153000683705035,0.46166754570976903,0.4735104783165534,0.6161396596275243,0.0,0.0031364917755126397,0.001492166519165
Bwd Pkt Len Std,SD2,SS,0.0,2.0,0.5258509142053446,0.1790721901281176,0.3039798537195156,0.1790721901281176,0.138588134725938,0.0414835291026058,0.0,0.0041743755340575795,0.00145521163940424
Bwd PSH Flags,SD2,SS,0.0,2.0,0.6657665260196906,0.0833333333333333,0.05548054383497421,0.0833333333333333,0.0666126290429711,0.0,0.0,0.0017681598663329598,0.00191330909728998
Bwd Seg Size Avg,SD2,SS,0.0,2.0,0.70014064697609,0.6027552830761115,0.573712245260694,0.6027552830761115,0.5432946507470978,0.550918833696431,0.0,0.00312976837158202,0.0031298637390136603
Bwd URG Flags,SD2,SS,0.0,2.0,0.6657665260196906,0.0833333333333333,0.05548054383497421,0.0833333333333333,0.0666126290429711,0.0,0.0,0.0031249523162841597,0.0038463115692138603
CWE Flag Count,SD2,SS,0.0,2.0,0.6657665260196906,0.0833333333333333,0.05548054383497421,0.0833333333333333,0.0666126290429711,0.0,0.0,0.0033532619476318,0.0007375240325927199
Dst Port,SD2,SS,0.0,2.0,0.4093952180028129,0.3993514889993066,0.3803567299460605,0.3993514889993066,0.3167087838993379,0.2926353771049524,0.0,0.0030187129974364995,0.0021980762481689
ECE Flag Cnt,SD2,SS,0.0,2.0,0.6657665260196906,0.0833333333333333,0.05548054383497421,0.0833333333333333,0.0666126290429711,0.0,0.0,0.00313334465026852,0.0019158840179442998
FIN Flag Cnt,SD2,SS,0.0,2.0,0.6657665260196906,0.0833333333333333,0.05548054383497421,0.0833333333333333,0.0666126290429711,0.0,0.0,0.0012591361999511198,0.00133695602416988
Flow Duration,SD2,SS,0.0,2.0,0.6959774964838256,0.4743897751976247,0.3855043331024477,0.4743897751976247,0.4017819975121112,0.5284729354983152,0.0,0.030634737014770465,0.00259604454040522
Flow IAT Max,SD2,SS,0.0,2.0,0.7269198312236287,0.4494761744738501,0.3877599077502279,0.4494761744738501,0.3886883032947859,0.5295751564478832,0.0,0.0337874889373779,0.00286316871643062
Flow IAT Mean,SD2,SS,0.0,2.0,0.6455133614627285,0.5178148612555313,0.48818301512175244,0.5178148612555313,0.46961818994645055,0.48212164143935554,0.0,0.027685022354125937,0.00418300628662106
Flow IAT Min,SD2,SS,0.0,2.0,0.6019127988748242,0.46595911251763733,0.449437219576757,0.46595911251763733,0.43475872807227506,0.4039611188197411,0.0,0.031057500839233337,0.0037681102752684997
Flow IAT Std,SD2,SS,0.0,2.0,0.6944022503516174,0.3558056986575513,0.3935527767752467,0.3558056986575513,0.3582988837362848,0.4502595578051672,0.0,0.040193319320678655,0.00391612052917474
Fwd Act Data Pkts,SD2,SS,0.0,2.0,0.43240506329113926,0.3113323154682638,0.3441649360088066,0.3113323154682638,0.24559522238035209,0.2806383754866594,0.0,0.00293812751770016,0.0022492408752441
Fwd Blk Rate Avg,SD2,SS,0.0,2.0,0.6657665260196906,0.0833333333333333,0.05548054383497421,0.0833333333333333,0.0666126290429711,0.0,0.0,0.00312347412109374,0.0031205654144286997
