Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
arp.duplicate-address-detected,CS2D2,CV,3.0,0.0,0.7533534803733325,0.0833333333333333,0.06277945669777765,0.0833333333333333,0.07161069186406824,0.0,0.0,0.02515954971313472,0.006346940994262661
arp.duplicate-address-frame,CS2D2,CV,3.0,0.0,0.7533534803733325,0.0833333333333333,0.06277945669777765,0.0833333333333333,0.07161068243913216,0.0,0.0,0.0255754947662353,0.00474185943603514
arp.hw.size,CS2D2,CV,3.0,0.0,0.7533534803733325,0.0833333333333333,0.06277945669777762,0.0833333333333333,0.07161069758530872,0.0,0.0,0.034355401992797796,0.0032453536987304397
arp.hw.type,CS2D2,CV,3.0,0.0,0.7533534803733325,0.0833333333333333,0.06277945669777767,0.0833333333333333,0.07161064477189105,0.0,0.0,0.028265142440795844,0.00465135574340818
arp.isannouncement,CS2D2,CV,3.0,0.0,0.7628537558646252,0.10783365396421352,0.10518692054083734,0.10783365396421352,0.10312481544669724,0.08968514565192875,0.0,0.028644371032714798,0.00594091415405272
arp.isgratuitous,CS2D2,CV,3.0,0.0,0.7627135057519243,0.1078736994879109,0.10458058772545571,0.1078736994879109,0.10298284421637631,0.08917849134601272,0.0,0.02515034675598138,0.00970273017883298
arp.isprobe,CS2D2,CV,3.0,0.0,0.7533534803733324,0.0833333333333333,0.06277945669777767,0.0833333333333333,0.07161067882917278,0.0,0.0,0.028228092193603477,0.0
arp.opcode,CS2D2,CV,3.0,0.0,0.7533534803733325,0.0833333333333333,0.06277945669777767,0.0833333333333333,0.07161062033724175,0.0,0.0,0.03483457565307614,0.0031485557556152196
arp.proto.size,CS2D2,CV,3.0,0.0,0.7533534803733325,0.0833333333333333,0.06277945669777767,0.0833333333333333,0.07161071953726408,0.0,0.0,0.03137292861938472,0.00324940681457518
arp.proto.type,CS2D2,CV,3.0,0.0,0.7533534803733325,0.0833333333333333,0.06277945669777765,0.0833333333333333,0.07161065590857729,0.0,0.0,0.0220183372497558,0.009397935867309542
arp.seconds-since-duplicate-address-frame,CS2D2,CV,3.0,0.0,0.7533534803733325,0.0833333333333333,0.06277945669777768,0.0833333333333333,0.07161067427259632,0.0,0.0,0.02384152412414544,0.00625057220458982
dhcp.flags.bc,CS2D2,CV,3.0,0.0,0.7533735161037182,0.08867986933718894,0.0998901148880049,0.08867986933718894,0.08076220578801455,0.0005351845854979,0.0,0.026535224914550744,0.00622687339782712
dhcp.flags,CS2D2,CV,3.0,0.0,0.7533801946805136,0.08965382970762323,0.10792659974277678,0.08965382970762323,0.08247604891475342,0.0006149623241098201,0.0,0.02205386161804196,0.00939989089965818
dhcp.flags.reserved,CS2D2,CV,3.0,0.0,0.7533668375269229,0.08881351482224821,0.08183596597828671,0.08881351482224821,0.0799119077074871,0.00059475039703428,0.0,0.02720570564270016,0.00312519073486328
