,precision,recall,f1-score,support
Amazon Echo,0.0,0.0,0.0,10000.0
Awair air quality monitor,0.0,0.0,0.0,930.0
Belkin Wemo switch,0.6666666666666666,0.0005332622317024396,0.0010656720394298656,7501.0
Belkin wemo motion sensor,0.13998095878136202,0.9998,0.24557869915504027,10000.0
Dropcam,0.0,0.0,0.0,1443.0
HP Printer,0.0,0.0,0.0,1198.0
Light Bulbs LiFX Smart Bulb,1.0,0.0032924274169410356,0.0065632458233890216,3341.0
MacBook,0.0,0.0,0.0,3147.0
NEST Protect smoke alarm,0.0,0.0,0.0,10.0
Netatmo Welcome,0.0,0.0,0.0,3444.0
Netatmo weather station,0.0,0.0,0.0,715.0
PIX-STAR Photo-frame,1.0,0.029495718363463368,0.05730129390018484,1051.0
Phillip Hue Lightbulb,0.0,0.0,0.0,4728.0
Samsung Galaxy Tab,0.0,0.0,0.0,1880.0
Samsung SmartCam,1.0,0.028374233128834355,0.055182699478001494,6520.0
Smart Things,1.0,0.0005094243504839531,0.0010183299389002036,1963.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,1420.0
TP-Link Smart plug,0.0,0.0,0.0,985.0
TPLink Router Bridge LAN,0.9787234042553191,0.009308914297278155,0.018442417560388894,9883.0
Triby Speaker,0.0,0.0,0.0,950.0
iHome,0.0,0.0,0.0,643.0
accuracy,0.14385661723715018,0.14385661723715018,0.14385661723715018,0.14385661723715018
macro avg,0.2754938585573023,0.05101495141850969,0.01834058847120641,71752.0
weighted avg,0.4034479827563776,0.14385661723715018,0.04306484358232742,71752.0
