,precision,recall,f1-score,support
Amazon Echo,0.27868034514220963,0.5838732230249358,0.3709850751553025,4291.0
Awair air quality monitor,0.24984901071936746,0.34555555555555556,0.27359315277551044,1080.0
Belkin Wemo switch,0.2100458379791202,0.4534586466165413,0.28549189337676933,2660.0
Belkin wemo motion sensor,0.7216006217523815,0.71894,0.7160758609429838,10000.0
Dropcam,0.9997896950578339,0.8846915460776847,0.9352623058906062,1313.0
HP Printer,0.7536474536708252,0.4779061862678451,0.5676341261847686,1471.0
Light Bulbs LiFX Smart Bulb,0.26575588641436004,0.6954337899543379,0.3834652832817692,1752.0
MacBook,0.03014172079526099,0.19227373068432674,0.0516699071458781,906.0
NEST Protect smoke alarm,0.37154150197628455,0.18823529411764706,0.23519480519480518,17.0
Netatmo Welcome,0.6611283970772355,0.6417322834645669,0.6490173786881741,1778.0
Netatmo weather station,0.3361198098493059,0.7444759206798867,0.4551594859859745,353.0
PIX-STAR Photo-frame,0.47671742724626,0.7592814371257485,0.5635346931726117,1002.0
Phillip Hue Lightbulb,0.3812369001587707,0.530119389451413,0.4394660030323211,6617.0
Samsung Galaxy Tab,0.5009977104693552,0.4510714285714286,0.44819587431808305,5600.0
Samsung SmartCam,0.4958776249731832,0.2549412276882891,0.32174529803392954,4594.0
Smart Things,0.0,0.0,0.0,2382.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,832.0
TP-Link Smart plug,0.0,0.0,0.0,882.0
TPLink Router Bridge LAN,0.0,0.0,0.0,10000.0
Triby Speaker,0.0,0.0,0.0,1184.0
iHome,0.0,0.0,0.0,1397.0
accuracy,0.3976676481841926,0.3976676481841926,0.3976676481841926,0.3976676481841926
macro avg,0.32062523539436927,0.377237602822867,0.31888053062759464,60111.0
weighted avg,0.35832129945849944,0.3976676481841926,0.3554824164838196,60111.0
