,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,7840,0,229,3,0,5,1,99,0,101,0,1,0,1080,8,0,4,145,484,0,0
1,0,146,0,0,0,0,810,0,0,0,1,0,0,107,0,0,0,0,0,0,0
2,0,144,2480,686,0,1,0,0,0,2,0,0,2,6,10,64,0,0,0,0,0
3,5,0,2757,7193,0,0,0,4,0,2,0,0,1,14,20,2,2,0,0,0,0
4,0,0,0,0,717,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0
5,176,0,1,314,0,545,0,123,0,4,0,0,5,537,1,0,0,0,1,0,0
6,8,65,0,0,0,0,3454,0,0,0,1,0,0,19,1,0,0,0,2,0,0
7,1,1,0,1,0,0,0,158,0,1,0,1,0,20,0,0,2,0,0,0,0
8,136,0,0,417,0,0,0,134,35,0,0,0,0,1,3,0,0,0,0,0,145
9,7,0,0,2,0,0,4,22,0,1302,0,0,147,51,1,0,0,0,4,0,0
10,0,0,0,0,0,0,0,0,0,0,277,0,0,152,0,0,0,0,0,0,0
11,89,0,0,0,0,0,0,153,0,3,0,630,7,154,7,0,0,0,0,0,0
12,377,0,0,464,0,0,2,103,0,80,12,1,3909,372,31,0,1,68,2422,9,12
13,102,0,138,114,0,0,5,464,0,35,0,0,33,7050,70,0,0,0,1989,0,0
14,75,0,0,141,0,0,0,37,0,7,0,0,2,8,4773,0,0,0,0,0,0
15,576,0,0,0,0,0,1097,0,2,0,0,0,0,0,0,874,0,0,0,0,0
16,0,4,0,0,0,0,0,15,0,0,0,0,0,39,1,0,888,0,0,0,0
17,4,8,0,0,0,0,1,36,0,2,0,0,0,63,0,0,0,839,1,0,0
18,28,0,1180,2644,0,0,24,8,0,0,0,1,4,64,76,0,0,0,5971,0,0
19,12,6,0,0,0,1,0,304,0,284,0,0,646,1046,2,0,5,17,0,391,0
20,0,0,0,0,0,0,2,46,0,0,0,0,0,55,26,0,0,0,0,0,1439
