,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,8960,9,0,1,0,11,38,10,0,24,1,12,66,837,0,0,0,5,0,21,0
1,28,626,1,0,0,0,66,7,0,87,0,0,3,30,0,59,0,0,0,19,0
2,48,0,1876,5308,0,0,0,0,0,2,0,0,4,116,15,0,0,0,129,0,0
3,22,0,280,9569,0,0,0,0,0,1,0,0,2,98,17,0,0,0,8,0,0
4,8,0,0,0,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,969,0,0,1,11,0,1,0,213,0,0,0,0,1,0,0
6,234,1,0,0,0,0,2070,0,0,50,0,0,32,8,0,0,0,42,1,401,498
7,184,4,3,18,25,4,32,512,296,139,8,144,202,1280,1,0,17,37,44,188,1
8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
9,10,0,2,956,0,2,33,7,0,2222,0,5,20,165,2,0,0,0,2,10,0
10,0,0,0,0,0,0,0,1,0,24,623,0,0,37,0,0,0,0,0,28,0
11,8,0,0,0,0,0,0,3,0,10,0,893,13,121,0,0,0,0,0,1,0
12,10,2,0,0,0,70,21,13,0,27,0,94,1790,1117,0,0,59,0,1131,378,11
13,10,7,1,3,0,2,0,7,0,25,0,13,10,1783,0,0,0,2,2,9,0
14,107,0,6,1,0,0,1,37,0,156,0,0,224,1260,4464,0,0,0,0,250,8
15,16,0,1,0,0,0,32,0,0,28,0,0,9,3,0,1865,0,5,0,1,0
16,3,0,0,3,0,0,4,81,0,1,0,0,6,224,0,0,1092,1,0,2,0
17,3,1,0,6,0,0,14,11,286,11,0,0,10,12,0,0,0,583,42,0,1
18,7,0,24,268,0,0,0,4,764,205,2,0,450,211,0,217,0,0,6809,918,0
19,58,0,0,0,0,9,0,7,0,206,0,154,1,59,0,0,0,0,0,451,0
20,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,5,630
