,precision,recall,f1-score,support
Amazon Echo,0.8812920954029542,0.89756,0.8893206338043326,10000.0
Awair air quality monitor,0.5652220210117946,0.29750566893424035,0.36258828233760854,441.0
Belkin Wemo switch,0.7748187987839369,0.20788218793828891,0.32765018394567486,7130.0
Belkin wemo motion sensor,0.6183137627590644,0.95922,0.751817500479494,10000.0
Dropcam,0.8892027947385548,0.9889655172413793,0.935854502542537,725.0
HP Printer,0.8939611185354261,0.8233898305084747,0.8570342611951995,1180.0
Light Bulbs LiFX Smart Bulb,0.8340113206922017,0.6141113426615064,0.707245094594098,3359.0
MacBook,0.5157058245450518,0.12165103189493431,0.19671685262540167,5330.0
NEST Protect smoke alarm,0.22880574720117117,0.8846625766871167,0.3634785244368762,326.0
Netatmo Welcome,0.6629102344661459,0.7732924021488872,0.7126614164308434,5212.0
Netatmo weather station,0.945859239646165,0.7931600547195622,0.8625346980404143,731.0
PIX-STAR Photo-frame,0.18653165097882934,0.8470588235294118,0.30564811275483655,408.0
Phillip Hue Lightbulb,0.5288297788188134,0.2538604535878052,0.3425888034792609,8069.0
Samsung Galaxy Tab,0.3584965909648725,0.7271253286590709,0.48018242691702184,9128.0
Samsung SmartCam,0.9797738580042168,0.4484708713526522,0.615298841059183,9973.0
Smart Things,0.8538717072823114,0.9071392405063291,0.8784385547005954,1975.0
TP-Link Day Night Cloud camera,0.8796067233694963,0.7305194805194806,0.7980803818440305,1232.0
TP-Link Smart plug,0.8389753817361008,0.8998944033790919,0.8683593071211295,947.0
TPLink Router Bridge LAN,0.7883158351963735,0.7866600000000001,0.7873995258166345,10000.0
Triby Speaker,0.1811486829781983,0.43228634039444847,0.2549200242039351,1369.0
iHome,0.7713402349753943,0.7046129788897575,0.735432133837467,1279.0
accuracy,0.6292566487265522,0.6292566487265522,0.6292566487265522,0.6292566487265522
macro avg,0.6750949239089082,0.6713823111215447,0.6206309553412653,88814.0
weighted avg,0.7015755903717193,0.6292566487265522,0.6147384277556556,88814.0
