,precision,recall,f1-score,support
Amazon Echo,0.4297723714807188,0.6506399999999999,0.5146638701585404,10000.0
Awair air quality monitor,0.05091048653803021,0.25306122448979596,0.08455857401013891,441.0
Belkin Wemo switch,0.42949355826462926,0.5228611500701261,0.4714169021609331,7130.0
Belkin wemo motion sensor,0.5625746684309119,0.8615400000000001,0.6797464116149114,10000.0
Dropcam,0.5266419094015192,0.9889655172413793,0.6795492031756121,725.0
HP Printer,0.817272391889216,0.718813559322034,0.7555958756897059,1180.0
Light Bulbs LiFX Smart Bulb,0.5492818763580527,0.541292051205716,0.5416649157235048,3359.0
MacBook,0.0798444050791873,0.004652908067542215,0.008061141688839816,5330.0
NEST Protect smoke alarm,0.0,0.0,0.0,326.0
Netatmo Welcome,0.6000215405575368,0.5193016116653875,0.5555475016061262,5212.0
Netatmo weather station,0.29195547720268555,0.5428180574555403,0.3718626367689991,731.0
PIX-STAR Photo-frame,0.1600095206400413,0.7269607843137255,0.24243933253231287,408.0
Phillip Hue Lightbulb,0.15474732608564573,0.21457429669103978,0.17828928309717468,8069.0
Samsung Galaxy Tab,0.3896209858249108,0.6462094653812445,0.4828485777887478,9128.0
Samsung SmartCam,0.453228035815911,0.32457635616163644,0.37655186878570257,9973.0
Smart Things,0.0,0.0,0.0,1975.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,1232.0
TP-Link Smart plug,0.0,0.0,0.0,947.0
TPLink Router Bridge LAN,0.0,0.0,0.0,10000.0
Triby Speaker,0.0,0.0,0.0,1369.0
iHome,0.0,0.0,0.0,1279.0
accuracy,0.41250928907604656,0.41250928907604656,0.41250928907604656,0.41250928907604656
macro avg,0.2616845025509046,0.3579174753364366,0.2829902902286309,88814.0
weighted avg,0.33053563226788174,0.41250928907604656,0.3541892105783147,88814.0
