,precision,recall,f1-score,support
Amazon Echo,0.928250204415372,0.9082000000000001,0.9181156490093004,10000.0
Awair air quality monitor,0.85,0.03655913978494624,0.07010309278350516,930.0
Belkin Wemo switch,0.7041728763040238,0.2519664044794028,0.3711340206185567,7501.0
Belkin wemo motion sensor,0.6652209270805096,0.9816,0.7930198739699467,10000.0
Dropcam,0.996177370030581,0.9029799029799029,0.9472918938567794,1443.0
HP Printer,0.975074775672981,0.8163606010016695,0.8886869604725124,1198.0
Light Bulbs LiFX Smart Bulb,0.9381830601092898,0.822208919485184,0.8763758175147551,3341.0
MacBook,0.7339246119733924,0.21035907213218938,0.32699431958508274,3147.0
NEST Protect smoke alarm,0.017391304347826087,1.0,0.03418803418803419,10.0
Netatmo Welcome,0.7211274060494959,0.9137630662020906,0.8060963114754098,3444.0
Netatmo weather station,0.9554896142433235,0.9006993006993007,0.9272858171346293,715.0
PIX-STAR Photo-frame,0.745748987854251,0.8763082778306375,0.8057742782152231,1051.0
Phillip Hue Lightbulb,0.7673351050978497,0.6717428087986463,0.7163640464644186,4728.0
Samsung Galaxy Tab,0.24574379012001116,0.9367021276595745,0.38934335617952687,1880.0
Samsung SmartCam,0.774712643678161,0.6719325153374233,0.7196714579055441,6520.0
Smart Things,0.4961571306575577,0.2959755476311768,0.3707721761327377,1963.0
TP-Link Day Night Cloud camera,0.9758713136729222,0.7690140845070422,0.8601811736904293,1420.0
TP-Link Smart plug,0.888888888888889,0.5928934010152285,0.7113276492082826,985.0
TPLink Router Bridge LAN,0.8152536895400194,0.7657593848021855,0.7897318167588437,9883.0
Triby Speaker,0.14814814814814814,0.35789473684210527,0.20955315870570107,950.0
iHome,0.21428571428571427,0.004665629860031105,0.0091324200913242,643.0
accuracy,0.7068792507525923,0.7068792507525923,0.7068792507525923,0.7068792507525923
macro avg,0.6931979791509676,0.651789758145178,0.5971973011409782,71752.0
weighted avg,0.7626222680934331,0.7068792507525923,0.6983283477897951,71752.0
