,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,8235,0,0,3,0,0,154,971,0,38,0,9,134,344,2,0,8,19,77,0,0
1,0,448,0,0,0,0,180,322,0,0,4,0,0,87,0,0,0,16,0,0,2
2,0,28,1598,345,0,4,0,0,0,245,0,0,0,16,127,181,0,0,846,0,0
3,7,0,3602,6006,0,0,9,45,0,2,0,33,0,7,27,0,2,0,254,1,0
4,0,0,0,0,717,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
5,61,0,5,0,0,987,484,5,0,0,0,0,1,29,0,0,0,0,123,0,9
6,391,63,0,0,0,0,2835,75,0,1,3,0,0,161,0,0,0,12,1,0,4
7,2,0,0,0,0,0,1,93,0,0,0,1,0,82,2,0,1,0,1,0,0
8,3,0,2,0,0,0,544,54,10,0,0,0,0,0,3,0,0,51,201,0,0
9,2,0,0,0,0,1,211,52,0,1099,2,0,83,34,44,1,2,0,4,0,0
10,0,0,0,1,0,0,0,0,0,0,353,0,0,0,0,0,74,0,0,0,0
11,65,0,0,0,0,0,0,83,0,2,0,796,0,94,0,0,0,0,0,0,0
12,884,0,0,0,0,44,54,304,0,45,0,0,1829,612,104,0,62,51,3871,0,0
13,166,9,175,1623,0,0,11,746,0,21,0,7,1,6373,295,0,0,0,553,13,0
14,2,0,1,3,0,0,197,2,0,6,0,9,0,6,4764,0,0,0,50,0,0
15,19,0,0,0,0,0,0,0,0,0,0,0,0,556,0,1708,0,0,264,0,0
16,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0,890,29,0,0,0
17,3,0,0,0,0,0,23,51,0,1,0,0,0,1,4,0,0,868,0,0,0
18,85,0,1462,1926,0,0,26,49,0,0,0,1,0,81,521,0,0,0,5843,0,0
19,42,14,8,1,0,3,1,499,0,73,0,0,12,491,10,0,25,158,124,951,295
20,0,0,0,0,0,0,1,49,0,0,0,0,0,27,31,0,0,8,0,0,1449
