,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,7017,5,28,230,0,14,253,6,4,35,3,101,851,1117,94,1,0,18,175,48,0
1,38,227,0,3,0,0,33,0,0,1,0,3,21,41,1,523,1,0,29,9,0
2,6,0,1979,3503,0,1,5,9,2,3,32,4,55,1662,29,0,0,0,208,2,1
3,12,1,516,9011,0,0,4,1,0,3,11,12,93,213,25,0,0,0,97,1,0
4,0,0,0,0,1315,0,0,0,0,0,0,2,0,1,6,1,0,0,118,0,0
5,2,0,205,1,0,919,1,0,0,1,0,3,0,2,10,0,0,0,7,46,1
6,872,92,1,4,0,30,720,0,4,28,0,26,156,1287,5,1,0,11,6,96,2
7,327,4,54,134,16,13,137,216,32,158,3,104,242,1215,101,2,1,61,165,120,42
8,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0
9,28,4,75,976,0,0,59,2,2,758,3,24,17,408,7,2,0,4,1046,29,0
10,1,8,15,38,0,0,0,0,0,7,248,2,9,157,17,0,0,1,183,29,0
11,205,0,7,11,0,0,53,0,0,66,0,205,138,264,29,0,0,10,48,14,1
12,72,0,1,1184,0,36,598,1,0,28,0,18,2000,128,25,0,7,0,94,533,3
13,234,13,54,64,0,18,46,33,5,13,5,14,64,1132,41,4,2,45,62,28,3
14,266,0,1166,55,0,1,23,41,0,77,0,37,329,790,3573,0,0,38,68,16,40
15,0,365,11,37,0,0,18,1,0,36,0,69,1,173,9,1218,4,0,18,3,0
16,76,7,0,1,0,0,29,8,0,31,1,3,16,162,1,0,1073,0,0,12,0
17,25,1,119,7,0,3,67,1,22,35,3,31,15,107,57,0,5,416,18,47,6
18,523,301,675,280,219,357,296,65,43,53,12,28,596,680,756,199,67,9,4666,48,10
19,61,0,289,1,0,3,159,1,0,111,0,12,42,26,8,3,0,127,76,30,1
20,4,0,3,2,0,3,5,0,0,0,0,1,1,445,2,0,3,0,0,8,166
