,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,7761,2,1144,68,0,4,6,0,0,1,0,20,270,646,33,1,0,0,25,19,0
1,101,5,3,22,0,10,56,0,0,125,0,0,3,61,0,0,0,0,37,17,1
2,71,4,3058,940,0,0,0,0,0,0,0,10,1112,502,170,0,2,0,1261,0,0
3,37,2,580,8675,0,0,0,0,0,0,0,0,43,175,1,0,0,0,487,0,0
4,0,0,0,0,700,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0
5,191,0,59,0,0,750,4,0,0,0,0,0,2,153,3,0,0,8,9,0,1
6,1246,20,38,2,3,1,1009,0,0,20,10,1,75,14,0,19,3,240,210,441,7
7,1747,5,38,18,9,78,63,7,2,43,1,6,3,2674,32,15,25,59,116,359,30
8,8,0,0,45,0,15,0,3,49,1,0,0,83,7,72,0,0,0,37,3,3
9,2470,2,958,10,0,0,261,0,0,791,0,1,60,505,93,10,6,0,19,21,5
10,0,34,4,52,0,0,0,0,0,0,256,0,12,178,0,1,131,0,0,60,3
11,153,0,13,73,0,0,0,0,0,2,0,23,0,34,104,0,0,0,5,1,0
12,1230,434,6,416,0,4,411,0,0,0,0,0,1202,3268,6,0,128,0,937,24,3
13,2527,108,9,49,35,60,223,6,3,134,8,24,73,4779,212,233,43,95,161,337,9
14,1643,0,4,0,0,3,2,0,1,0,1,4,101,3041,4220,0,14,0,13,925,1
15,0,0,1,454,0,0,15,0,0,5,0,0,46,0,0,949,0,0,504,1,0
16,1,0,4,0,0,0,96,0,0,0,0,0,0,242,0,20,780,1,0,88,0
17,63,1,9,0,0,0,0,0,0,0,0,0,0,139,0,0,0,653,0,82,0
18,141,15,61,2262,0,10,37,0,49,44,0,2,1606,18,614,23,0,1,5045,71,1
19,613,0,12,16,0,0,14,2,0,1,0,0,1,632,0,0,0,0,10,37,31
20,246,0,2,48,0,6,259,0,58,0,0,0,261,8,75,0,0,1,64,31,220
