,precision,recall,f1-score,support
Amazon Echo,0.7348188531442423,0.76498,0.7486309769894721,10000.0
Awair air quality monitor,0.12177631950905912,0.08007518796992481,0.09200413744824922,1064.0
Belkin Wemo switch,0.19783564679881754,0.3475699558173785,0.24971846359863276,3395.0
Belkin wemo motion sensor,0.6105124695209921,0.5391,0.5694855563330142,10000.0
Dropcam,0.6324837756730706,0.790358126721763,0.6896368225770294,726.0
HP Printer,0.7319506318354956,0.4645577035735208,0.5629955330346943,1707.0
Light Bulbs LiFX Smart Bulb,0.7086235992006747,0.6147605633802817,0.6496436336973935,3550.0
MacBook,0.018141482836761064,0.5599999999999999,0.035090235216381147,185.0
NEST Protect smoke alarm,0.418870044429255,0.008495981630309988,0.01575374011385102,871.0
Netatmo Welcome,0.5208434058412161,0.6759740259740259,0.5822145928470184,1540.0
Netatmo weather station,0.6934700368128707,0.7333333333333334,0.7041537482088264,429.0
PIX-STAR Photo-frame,0.5748501093708794,0.6853307766059444,0.5892186631988598,1043.0
Phillip Hue Lightbulb,0.6133055950685261,0.24774259188604858,0.3296830054455162,7863.0
Samsung Galaxy Tab,0.6071389290679099,0.47013999999999995,0.5296902784904167,10000.0
Samsung SmartCam,0.7289059578122709,0.7751735078326393,0.7465106364652188,5043.0
Smart Things,0.7894592147794944,0.4982346018046293,0.6045598898260622,2549.0
TP-Link Day Night Cloud camera,0.6475354836069912,0.48299894403379096,0.5114539858612065,947.0
TP-Link Smart plug,0.5064428770662188,0.6976939203354298,0.5814658438663104,954.0
TPLink Router Bridge LAN,0.4547973185331343,0.5770799999999999,0.5062022885690989,10000.0
Triby Speaker,0.9031602498536193,0.2505526897568165,0.3885649828290685,2714.0
iHome,0.7069866083409175,0.7112244897959183,0.7035500325897863,1568.0
accuracy,0.5325707832116405,0.5325707832116405,0.5325707832116405,0.5325707832116405
macro avg,0.5677099337667817,0.5226369714500836,0.4947727165336241,76148.0
weighted avg,0.6084495101336038,0.5325707832116405,0.540814648058551,76148.0
