,precision,recall,f1-score,support
Amazon Echo,0.0,0.0,0.0,4291.0
Awair air quality monitor,0.0,0.0,0.0,1080.0
Belkin Wemo switch,0.0,0.0,0.0,2660.0
Belkin wemo motion sensor,0.1663589026966778,1.0,0.2852619417780377,10000.0
Dropcam,0.0,0.0,0.0,1313.0
HP Printer,0.0,0.0,0.0,1471.0
Light Bulbs LiFX Smart Bulb,0.0,0.0,0.0,1752.0
MacBook,0.0,0.0,0.0,906.0
NEST Protect smoke alarm,0.0,0.0,0.0,17.0
Netatmo Welcome,0.0,0.0,0.0,1778.0
Netatmo weather station,0.0,0.0,0.0,353.0
PIX-STAR Photo-frame,0.0,0.0,0.0,1002.0
Phillip Hue Lightbulb,0.0,0.0,0.0,6617.0
Samsung Galaxy Tab,0.0,0.0,0.0,5600.0
Samsung SmartCam,0.0,0.0,0.0,4594.0
Smart Things,0.0,0.0,0.0,2382.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,832.0
TP-Link Smart plug,0.0,0.0,0.0,882.0
TPLink Router Bridge LAN,0.0,0.0,0.0,10000.0
Triby Speaker,0.0,0.0,0.0,1184.0
iHome,0.0,0.0,0.0,1397.0
accuracy,0.1663589026966778,0.1663589026966778,0.1663589026966778,0.1663589026966778
macro avg,0.007921852509365609,0.047619047619047616,0.013583901989430366,60111.0
weighted avg,0.027675284506442712,0.1663589026966778,0.04745586361531795,60111.0
