,precision,recall,f1-score,support
Amazon Echo,0.6040994933210502,0.611279422046143,0.6076682497393722,4291.0
Awair air quality monitor,0.44493392070484583,0.09351851851851851,0.1545524100994644,1080.0
Belkin Wemo switch,0.15014367816091953,0.3142857142857143,0.20320855614973263,2660.0
Belkin wemo motion sensor,0.8291585420728964,0.5528,0.6633467330653386,10000.0
Dropcam,1.0,0.9900990099009901,0.9950248756218907,1313.0
HP Printer,0.9808342728297632,0.5914343983684568,0.7379134860050891,1471.0
Light Bulbs LiFX Smart Bulb,0.41646341463414627,0.3898401826484018,0.4027122641509434,1752.0
MacBook,0.041534670890531505,0.13024282560706402,0.06298372030958099,906.0
NEST Protect smoke alarm,0.8181818181818181,0.5294117647058824,0.6428571428571429,17.0
Netatmo Welcome,0.542648709315376,0.5438695163104612,0.5432584269662921,1778.0
Netatmo weather station,0.2216981132075472,0.26628895184135976,0.24195624195624194,353.0
PIX-STAR Photo-frame,0.6143572621035058,0.36726546906187624,0.4597126795752654,1002.0
Phillip Hue Lightbulb,0.47389791183294666,0.24693970077074204,0.3246895181321411,6617.0
Samsung Galaxy Tab,0.3500837520938023,0.22392857142857142,0.2731431060771074,5600.0
Samsung SmartCam,0.7083136513934813,0.652808010448411,0.6794290892614409,4594.0
Smart Things,0.562302340290955,0.746431570109152,0.6414141414141414,2382.0
TP-Link Day Night Cloud camera,0.5625978090766823,0.8641826923076923,0.6815165876777252,832.0
TP-Link Smart plug,0.27892756349952963,0.6723356009070295,0.394281914893617,882.0
TPLink Router Bridge LAN,0.4670375103360144,0.6213,0.533236064026091,10000.0
Triby Speaker,0.7292225201072386,0.22972972972972974,0.34938985228002567,1184.0
iHome,0.5753129046180405,0.9541875447387259,0.7178244480344642,1397.0
accuracy,0.5039343880487764,0.5039343880487764,0.5039343880487764,0.5039343880487764
macro avg,0.5415118980319568,0.5043894854159486,0.4909580718234814,60111.0
weighted avg,0.5606392069267624,0.5039343880487764,0.5093360031948343,60111.0
