,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,2296,2,25,2,0,8,622,247,85,3,6001,16,51,59,445,5,75,58,0,0,0
1,0,0,0,0,0,9,1,10,27,0,153,0,0,0,0,239,1,0,0,1,0
2,2,0,1259,5,0,68,2,1667,321,0,3714,68,1,0,22,0,0,1,0,0,0
3,1,0,542,2,0,26,3,2637,163,0,6052,562,1,0,11,0,0,0,0,0,0
4,0,0,0,0,717,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
5,152,0,1,0,0,925,2,5,3,0,17,0,0,2,1,1,6,0,0,7,58
6,170,9,1,0,23,2,314,0,408,1,1666,0,7,200,22,126,4,3,0,383,20
7,219,4,203,2,52,86,241,275,868,7,2759,49,31,85,58,51,54,182,10,85,9
8,2,0,6,1,0,16,103,0,52,0,63,2,0,2,0,71,5,2,0,1,0
9,895,4,15,1,0,0,18,1036,29,299,2777,9,13,3,1,100,3,3,5,1,0
10,0,0,0,0,0,0,1,0,392,0,321,0,7,1,0,5,1,1,0,1,1
11,0,0,1,0,0,0,7,0,149,0,222,4,0,0,1,23,0,1,0,0,0
12,306,0,72,0,0,1,418,745,1946,0,2754,875,0,58,167,1,134,12,0,532,48
13,187,24,332,16,34,128,219,805,867,109,4970,166,85,208,127,228,69,469,1,73,11
14,10,0,32,0,0,234,76,418,1277,0,4090,989,1,0,2262,0,581,3,0,0,0
15,0,0,0,0,0,0,1,0,97,0,494,0,3,0,0,1380,0,0,0,0,0
16,0,0,0,0,0,0,0,0,4,0,520,0,0,0,0,0,0,0,0,0,708
17,6,0,0,0,0,0,0,32,51,0,826,0,3,0,0,0,0,3,0,26,0
18,221,0,58,1,392,97,487,208,311,74,6896,66,91,232,539,100,4,48,1,106,68
19,35,0,0,0,0,0,29,13,8,1,1150,76,1,49,0,1,0,1,0,2,3
20,120,0,4,3,0,8,434,0,46,0,93,0,1,65,0,65,9,2,0,247,182
