,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,7649,20,4,83,0,34,214,498,0,106,4,233,163,435,64,107,49,45,282,2,0
1,13,85,5,0,126,8,10,95,13,152,16,10,19,207,129,0,2,5,146,9,5
2,4,58,1180,328,0,15,13,324,0,150,27,0,0,146,203,136,0,12,794,0,1
3,43,8,3095,5391,0,4,0,308,0,5,10,41,50,174,69,28,18,33,715,1,0
4,43,0,0,0,573,0,50,0,0,0,0,6,0,51,0,0,0,0,0,0,0
5,224,0,32,0,0,793,0,356,0,0,0,93,4,45,0,0,0,0,151,0,3
6,413,64,0,4,3,5,2182,74,0,69,3,61,141,280,32,5,3,43,100,1,58
7,5,1,0,1,0,0,0,103,0,3,0,1,1,47,4,0,1,7,1,0,2
8,139,0,1,0,0,5,0,338,7,0,0,114,32,1,4,0,0,10,215,0,0
9,31,5,2,1,3,19,60,61,1,1041,2,3,117,62,33,43,1,1,42,2,0
10,16,28,0,4,0,0,0,28,0,1,314,0,9,7,0,0,15,0,0,1,0
11,59,0,0,0,0,4,9,87,0,33,0,714,60,70,2,0,0,0,0,0,0
12,666,32,90,39,0,59,182,728,0,143,11,34,1948,439,20,0,26,116,3294,2,27
13,515,175,583,1152,0,16,13,1344,36,177,36,56,102,4701,443,0,41,24,510,68,2
14,56,0,146,2,0,0,1,381,0,9,0,42,2,287,3909,0,0,0,202,0,0
15,201,0,3,0,80,0,29,93,0,20,0,153,0,283,0,1270,0,58,352,2,0
16,142,0,0,0,0,0,2,42,0,15,0,0,142,141,0,0,457,0,2,0,0
17,60,0,0,0,0,0,14,98,0,4,0,0,1,33,73,0,1,665,1,0,0
18,52,42,849,2029,0,3,348,162,0,52,0,16,63,80,441,61,0,15,5770,0,10
19,107,127,17,4,0,109,17,701,0,85,6,1,123,195,7,3,30,194,155,680,145
20,11,0,0,3,0,0,144,135,9,5,0,0,47,56,25,0,0,13,0,0,1115
