,precision,recall,f1-score,support
Amazon Echo,0.6771716525355943,0.8466000000000001,0.7524664474268954,10000.0
Awair air quality monitor,0.5851851851851851,0.29699248120300753,0.3940149625935162,1064.0
Belkin Wemo switch,0.271376085504342,0.4786450662739322,0.3463710966641799,3395.0
Belkin wemo motion sensor,0.6742985830909262,0.7186,0.6957447838505108,10000.0
Dropcam,0.9958391123439668,0.9889807162534435,0.9923980649619903,726.0
HP Printer,0.9898785425101215,0.5729349736379613,0.7257884972170686,1707.0
Light Bulbs LiFX Smart Bulb,0.5413724425131269,0.8422535211267606,0.6590984238950733,3550.0
MacBook,0.05300713557594292,0.5621621621621622,0.09687936655798789,185.0
NEST Protect smoke alarm,0.8333333333333334,0.0057405281285878304,0.011402508551881414,871.0
Netatmo Welcome,0.706989247311828,0.8538961038961039,0.7735294117647059,1540.0
Netatmo weather station,0.9793103448275862,0.331002331002331,0.4947735191637631,429.0
PIX-STAR Photo-frame,0.9094117647058824,0.7411313518696069,0.8166930797675647,1043.0
Phillip Hue Lightbulb,0.9092419522326065,0.5567849421340455,0.6906452121785771,7863.0
Samsung Galaxy Tab,0.7647456100855471,0.6794,0.7195509425969074,10000.0
Samsung SmartCam,0.8892830470500372,0.9444774935554234,0.9160496201557841,5043.0
Smart Things,0.997467071935157,0.7724597881522166,0.8706610656643822,2549.0
TP-Link Day Night Cloud camera,0.8523489932885905,0.9387539598732839,0.893467336683417,947.0
TP-Link Smart plug,0.5621262458471761,0.8867924528301888,0.6880845872305815,954.0
TPLink Router Bridge LAN,0.5785923753665689,0.5919,0.5851705388037568,10000.0
Triby Speaker,0.9673539518900343,0.20744288872512895,0.341626213592233,2714.0
iHome,0.5294117647058824,0.005739795918367347,0.011356466876971609,1568.0
accuracy,0.6664390397646688,0.6664390397646688,0.6664390397646688,0.6664390397646688
macro avg,0.7270354496114017,0.6106043122258358,0.5940843879141785,76148.0
weighted avg,0.722214443585715,0.6664390397646688,0.6621824855634659,76148.0
