,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,9082,0,42,0,0,5,8,42,0,2,0,8,102,666,1,0,0,17,2,23,0
1,31,34,1,0,0,2,63,0,0,1,6,0,9,25,0,0,0,0,0,758,0
2,0,0,1890,4810,0,0,0,0,0,0,0,0,42,99,655,0,0,0,5,0,0
3,0,0,138,9816,0,0,0,0,0,0,0,0,0,32,9,0,0,0,5,0,0
4,10,0,0,0,1303,0,95,0,0,2,0,0,0,32,0,0,0,1,0,0,0
5,0,0,0,0,0,978,0,0,0,11,0,0,1,206,0,0,0,0,1,0,1
6,2,6,1,0,0,10,2747,0,0,6,21,0,23,1,0,0,0,0,2,522,0
7,170,0,0,2,5,2,0,662,277,144,0,155,137,1370,6,0,8,40,10,155,4
8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
9,17,0,15,2,0,0,1,9,0,3147,1,0,17,227,0,1,0,0,2,5,0
10,0,0,0,0,0,0,0,0,0,3,644,0,0,67,0,0,0,0,1,0,0
11,4,0,0,0,0,0,0,0,0,2,0,921,1,123,0,0,0,0,0,0,0
12,15,0,1,1,0,0,3,2,0,49,0,96,3176,914,30,0,0,0,296,143,2
13,51,0,2,1,0,1,0,5,0,20,1,6,8,1761,5,3,0,0,3,12,1
14,231,0,0,5,0,0,2,143,0,123,0,1,214,1253,4381,0,19,2,7,139,0
15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,581,0,0,1381,0,0
16,51,0,1,0,0,0,4,27,0,5,0,0,7,233,0,0,1092,0,0,0,0
17,4,0,0,0,0,0,5,3,288,1,0,48,15,19,0,0,0,584,0,18,0
18,81,0,72,119,0,0,0,3,0,343,1,0,354,125,568,586,0,0,7568,63,0
19,35,0,0,0,0,4,0,4,0,505,0,0,33,13,0,0,0,13,0,340,3
20,0,0,521,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,117,3
