,precision,recall,f1-score,support
Amazon Echo,0.7709847984137476,0.2333,0.35820666359588516,10000.0
Awair air quality monitor,0.2033450704225352,0.21710526315789475,0.21000000000000002,1064.0
Belkin Wemo switch,0.1592608886933568,0.10662739322533137,0.1277346506704305,3395.0
Belkin wemo motion sensor,0.6223471793941593,0.3431,0.44233868368465157,10000.0
Dropcam,0.8797546012269939,0.987603305785124,0.9305645684620376,726.0
HP Printer,0.0136986301369863,0.004100761570005858,0.0063119927862939585,1707.0
Light Bulbs LiFX Smart Bulb,0.06329113924050633,0.015492957746478875,0.024892509617560534,3550.0
MacBook,0.0297029702970297,0.04864864864864865,0.036885245901639344,185.0
NEST Protect smoke alarm,0.01444043321299639,0.009184845005740528,0.011228070175438596,871.0
Netatmo Welcome,0.42331288343558277,0.1344155844155844,0.20404139970428786,1540.0
Netatmo weather station,0.1110310021629416,0.358974358974359,0.1696035242290749,429.0
PIX-STAR Photo-frame,0.23908216136195412,0.3096836049856184,0.2698412698412698,1043.0
Phillip Hue Lightbulb,0.010401188707280832,0.0008902454533892916,0.001640112464854733,7863.0
Samsung Galaxy Tab,0.7234848484848485,0.0191,0.03721745908028059,10000.0
Samsung SmartCam,0.380226904376013,0.23259964306960143,0.2886318897637795,5043.0
Smart Things,0.6752232142857143,0.47469595919968616,0.5574752361207095,2549.0
TP-Link Day Night Cloud camera,0.1298916038949109,0.7465681098204857,0.221283255086072,947.0
TP-Link Smart plug,0.0212072537653933,0.9549266247379455,0.04149301997221653,954.0
TPLink Router Bridge LAN,0.5844155844155844,0.0045,0.008931229532598988,10000.0
Triby Speaker,0.3333333333333333,0.0007369196757553427,0.0014705882352941176,2714.0
iHome,0.3954194260485651,0.9139030612244898,0.5520030816640986,1568.0
accuracy,0.17749645427325733,0.17749645427325733,0.17749645427325733,0.17749645427325733
macro avg,0.32304071977668725,0.29124558508076853,0.21437116431373687,76148.0
weighted avg,0.45978159139566877,0.17749645427325733,0.19162613174859047,76148.0
