,precision,recall,f1-score,support
Amazon Echo,0.7737460219826466,0.8611600000000001,0.813650239915706,10000.0
Awair air quality monitor,0.30648476300338634,0.2399092970521542,0.25842920120151863,441.0
Belkin Wemo switch,0.4397536133274264,0.18633941093969145,0.24949925685690505,7130.0
Belkin wemo motion sensor,0.6064528077707887,0.92574,0.7308706146563992,10000.0
Dropcam,0.7984331790640444,0.9448275862068967,0.8387223337845734,725.0
HP Printer,0.6293835910277652,0.6503389830508474,0.627973873754422,1180.0
Light Bulbs LiFX Smart Bulb,0.5852847501385311,0.43125930336409646,0.49446218626971206,3359.0
MacBook,0.2914144722368738,0.13279549718574107,0.1812592257633308,5330.0
NEST Protect smoke alarm,0.1770449424135494,0.6312883435582822,0.27547439390351225,326.0
Netatmo Welcome,0.5352294075344345,0.6111665387567153,0.5556002102583953,5212.0
Netatmo weather station,0.6910023250262334,0.6870041039671683,0.6863080286384031,731.0
PIX-STAR Photo-frame,0.2327082261250477,0.7955882352941176,0.3476990745114187,408.0
Phillip Hue Lightbulb,0.49823721955139666,0.2921303755112158,0.3676217595885777,8069.0
Samsung Galaxy Tab,0.34868001678528104,0.5327563540753724,0.41976971540269303,9128.0
Samsung SmartCam,0.7313358089905012,0.42621076907650657,0.536992285928188,9973.0
Smart Things,0.5978432244561562,0.258126582278481,0.3019065327271869,1975.0
TP-Link Day Night Cloud camera,0.7275002917203427,0.7220779220779221,0.721183874902175,1232.0
TP-Link Smart plug,0.839672412143581,0.759662090813094,0.7954073430362655,947.0
TPLink Router Bridge LAN,0.7756681340887032,0.70366,0.732258501550875,10000.0
Triby Speaker,0.056067215785101765,0.19912344777209642,0.08506548044789997,1369.0
iHome,0.42985806852297603,0.3154026583268178,0.35384900801551666,1279.0
accuracy,0.5453239354155877,0.5453239354155877,0.5453239354155877,0.5453239354155877
macro avg,0.527228594842608,0.5384079761574865,0.49400014957684163,88814.0
weighted avg,0.5755037977902306,0.5453239354155877,0.531744917712528,88814.0
