,precision,recall,f1-score,support
Amazon Echo,0.45493223736496347,0.82172,0.5834684517626564,10000.0
Awair air quality monitor,0.5400133001067438,0.38590225563909775,0.4244817667846835,1064.0
Belkin Wemo switch,0.1136655792265088,0.40294550810014734,0.1706174272869087,3395.0
Belkin wemo motion sensor,0.6540786564597207,0.5607800000000001,0.5942961011105612,10000.0
Dropcam,0.7803009733840701,0.965289256198347,0.8618697214458642,726.0
HP Printer,0.8150029418578996,0.39379027533684824,0.5048279110868863,1707.0
Light Bulbs LiFX Smart Bulb,0.2547314782556733,0.3868732394366197,0.3010133195889764,3550.0
MacBook,0.01530693328949782,0.5740540540540541,0.02975133721276211,185.0
NEST Protect smoke alarm,0.0,0.0,0.0,871.0
Netatmo Welcome,0.38086476183006834,0.27844155844155843,0.30425840966891976,1540.0
Netatmo weather station,0.19644294714174296,0.33426573426573425,0.23301463729789998,429.0
PIX-STAR Photo-frame,0.2903358980952661,0.5551294343240653,0.3704921760216859,1043.0
Phillip Hue Lightbulb,0.2716751655827171,0.2560600279791428,0.2572102176584427,7863.0
Samsung Galaxy Tab,0.6482665153439154,0.378,0.47573620316317927,10000.0
Samsung SmartCam,0.7829950520898217,0.42938726948245093,0.5314016147593341,5043.0
Smart Things,0.0,0.0,0.0,2549.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,947.0
TP-Link Smart plug,0.0,0.0,0.0,954.0
TPLink Router Bridge LAN,0.0,0.0,0.0,10000.0
Triby Speaker,0.0,0.0,0.0,2714.0
iHome,0.0,0.0,0.0,1568.0
accuracy,0.36200819456847194,0.36200819456847194,0.36200819456847194,0.36200819456847194
macro avg,0.2951720209537433,0.3201256482503841,0.2686875854689886,76148.0
weighted avg,0.3737003193424566,0.36200819456847194,0.3386130840513654,76148.0
