,precision,recall,f1-score,support
Amazon Echo,0.4906597304327264,0.20749999999999996,0.2916578817907091,10000.0
Awair air quality monitor,0.9971830985915492,0.7612903225806451,0.8634146341463416,930.0
Belkin Wemo switch,0.5884811890385508,0.16891081189174778,0.26248187279883983,7501.0
Belkin wemo motion sensor,0.09523809523809523,0.0002,0.00039916176030336295,10000.0
Dropcam,0.9801641586867305,0.993069993069993,0.9865748709122203,1443.0
HP Printer,0.6472972972972973,0.7996661101836394,0.7154592979835698,1198.0
Light Bulbs LiFX Smart Bulb,0.10972568578553617,0.092187967674349,0.10019518542615487,3341.0
MacBook,0.030793928779918274,0.06704798220527486,0.04220422042204221,3147.0
NEST Protect smoke alarm,0.0027662517289073307,1.0,0.005517241379310344,10.0
Netatmo Welcome,0.43650793650793657,0.09581881533101046,0.15714285714285714,3444.0
Netatmo weather station,0.012678288431061807,0.6153846153846154,0.024844720496894408,715.0
PIX-STAR Photo-frame,0.008992805755395683,0.019029495718363463,0.012213740458015267,1051.0
Phillip Hue Lightbulb,0.0,0.0,0.0,4728.0
Samsung Galaxy Tab,0.08520179372197309,0.030319148936170208,0.04472342094939192,1880.0
Samsung SmartCam,0.6034343976388516,0.3449386503067485,0.4389577437298722,6520.0
Smart Things,0.6300182481751825,0.7035150280183393,0.6647412755716005,1963.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,1420.0
TP-Link Smart plug,0.0033444816053511705,0.0010152284263959391,0.001557632398753894,985.0
TPLink Router Bridge LAN,0.0,0.0,0.0,9883.0
Triby Speaker,0.0006369426751592356,0.0010526315789473684,0.0007936507936507937,950.0
iHome,0.13431613431613432,0.25505443234836706,0.1759656652360515,643.0
accuracy,0.16187702084959305,0.16187702084959305,0.16187702084959305,0.16187702084959305
macro avg,0.27892573640030277,0.29314291588831454,0.22804024159031328,71752.0
weighted avg,0.2898502697038372,0.16187702084959305,0.1864617117177579,71752.0
