,precision,recall,f1-score,support
Amazon Echo,0.44046548706069955,0.57522,0.4963796361971983,10000.0
Awair air quality monitor,0.10502137550697177,0.2965986394557823,0.14483277433910255,441.0
Belkin Wemo switch,0.45098060850085736,0.28863955119214585,0.32309344563145675,7130.0
Belkin wemo motion sensor,0.46651448629833175,0.78128,0.5818784351225921,10000.0
Dropcam,0.37038036108875494,0.9884137931034482,0.5326060716919084,725.0
HP Printer,0.38046188129340897,0.7803389830508475,0.47867872577000614,1180.0
Light Bulbs LiFX Smart Bulb,0.5722440345643385,0.5970229234891337,0.5773348187444138,3359.0
MacBook,0.09989001195042108,0.07534709193245778,0.07637621622159704,5330.0
NEST Protect smoke alarm,0.11192102694992867,0.08895705521472393,0.0955952380952381,326.0
Netatmo Welcome,0.6632821166304754,0.4258250191864927,0.5123394520574224,5212.0
Netatmo weather station,0.466620541306893,0.6369357045143639,0.5243084927661968,731.0
PIX-STAR Photo-frame,0.07033470469775929,0.5411764705882354,0.12212301480128367,408.0
Phillip Hue Lightbulb,0.2056679831151353,0.28734663527078946,0.23637348427987095,8069.0
Samsung Galaxy Tab,0.34869797825513293,0.49699824715162144,0.40111849708035663,9128.0
Samsung SmartCam,0.5876357736244844,0.35726461445903945,0.4398621192848292,9973.0
Smart Things,0.0,0.0,0.0,1975.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,1232.0
TP-Link Smart plug,0.0,0.0,0.0,947.0
TPLink Router Bridge LAN,0.0,0.0,0.0,10000.0
Triby Speaker,0.0,0.0,0.0,1369.0
iHome,0.0,0.0,0.0,1279.0
accuracy,0.3732654761636679,0.3732654761636679,0.3732654761636679,0.3732654761636679
macro avg,0.25429135099255207,0.34368403469567055,0.263947639146832,88814.0
weighted avg,0.33857171898365723,0.3732654761636679,0.3325766950330725,88814.0
