,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,2760,0,33,3,0,0,182,342,0,2,0,1,434,225,272,0,0,0,16,21,0
1,1,458,60,59,0,0,164,18,0,1,257,0,18,0,0,36,3,0,5,0,0
2,106,0,601,513,0,416,0,0,0,246,64,0,1,11,510,144,0,0,44,4,0
3,110,83,1074,7719,1,0,25,37,0,16,6,0,249,47,51,87,6,2,470,4,13
4,0,0,7,7,1298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,502,0,0,7,0,863,2,2,0,0,0,0,7,3,82,0,0,2,0,0,1
6,491,0,0,0,0,0,1046,48,0,0,0,0,11,0,151,0,2,0,3,0,0
7,603,0,52,7,0,0,16,70,0,2,0,1,54,66,5,0,2,0,27,1,0
8,0,0,1,0,0,0,0,3,8,0,0,0,0,0,1,0,0,0,4,0,0
9,559,114,6,0,0,0,19,2,0,735,0,4,0,263,0,52,0,0,8,16,0
10,0,0,0,109,0,0,83,0,0,0,151,0,0,0,0,0,0,0,0,10,0
11,444,0,101,224,0,0,91,7,0,0,0,80,22,7,0,0,16,0,0,2,8
12,745,0,10,34,0,0,180,93,0,564,0,0,4,1,81,0,62,0,4743,1,99
13,1810,3,307,149,0,2,14,188,0,3,3,7,225,1374,47,2,2,281,1173,10,0
14,192,2,455,4,0,0,0,9,0,0,0,0,669,9,2676,0,0,1,563,11,3
15,333,52,1,1,0,0,0,6,61,1,204,0,0,0,192,1489,0,0,41,1,0
16,44,0,1,0,0,0,128,21,0,1,0,0,3,1,3,0,626,0,4,0,0
17,48,0,0,0,0,0,62,51,0,0,0,0,40,49,0,0,0,625,7,0,0
18,285,0,1870,3414,0,0,8,68,0,44,85,0,4,2,147,0,0,0,4070,1,2
19,2,1,52,4,0,0,517,120,0,0,0,0,240,0,2,6,0,0,0,239,1
20,0,0,0,0,0,0,23,20,0,0,0,0,0,0,0,0,0,0,5,0,1349
