,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,270,0,0,0,1,0,2,3,3,15,0,4,0,17,71,0,14,0,2,0,0,0,1,11,0
1,0,494,0,0,0,0,0,4,0,13,0,0,3,0,67,0,0,0,0,0,0,0,0,0,0
2,5,0,153,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,5,0,0,711,0,0,0
3,17,0,0,199,111,209,330,34,0,0,0,1,2,9,124,8,8,0,17,12,17,43,50,0,0
4,97,241,1,50,906,732,490,121,0,0,4,7,1,49,388,13,16,0,106,7,81,84,0,1,0
5,34,248,0,34,111,501,13,13,0,0,7,5,1,75,177,30,4,0,21,19,61,16,0,1,0
6,12,2,0,3,2,42,192,7,0,0,0,2,0,17,63,1,3,0,12,3,22,0,7,1,0
7,0,0,0,1,0,11,2,545,0,3,0,8,0,11,83,1,10,0,1,6,0,4,13,0,0
8,10,0,0,0,0,0,0,2,1622,0,1,0,0,0,168,0,160,0,1,35,26,0,0,0,0
9,1,0,0,1,0,0,0,0,0,680,17,0,0,0,1,0,0,1,0,1,0,0,0,6,0
10,0,0,0,0,0,0,0,5,0,42,477,0,11,0,25,0,50,2,0,14,3,1,0,7,0
11,46,0,0,0,0,0,6,8,0,4,0,963,5,44,123,0,0,0,0,0,4,8,1,10,0
12,0,22,0,0,0,0,0,0,0,0,0,0,457,0,0,0,3,0,0,0,0,0,0,0,0
13,32,1,0,0,0,4,7,0,0,0,0,11,2,404,133,1,0,0,35,3,2,0,2,65,3
14,0,0,0,0,2,19,21,183,6,4,0,122,1,304,3811,0,59,0,3,29,5,226,23,0,1
15,1,0,0,0,2,5,1,0,0,0,0,0,0,2,1,245,1,0,1,0,1,2,0,0,0
16,11,0,0,2,1,0,2,19,0,0,0,8,0,0,517,0,2387,0,4,0,21,0,1,0,0
17,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0
18,3,0,7,0,65,1,0,1,1,0,0,1,0,19,141,12,1,0,6158,0,0,165,2,0,0
19,0,0,0,0,18,1,2,6,0,0,0,0,0,0,3,2,2,0,5,2664,0,0,0,0,0
20,134,1,0,0,0,1,0,3,6,0,0,5,0,0,260,0,23,0,7,13,2895,0,1,0,1
21,454,0,0,0,0,6,0,2,0,0,0,3,0,611,852,0,0,0,0,1,0,48,0,0,0
22,11,0,0,1,2,5,1,0,0,0,0,10,7,3,17,0,0,0,1,0,0,0,3225,11947,25
23,0,1,0,0,0,5,0,2,0,22,4,0,1,1,1,0,0,2,0,2,1,0,0,193,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2017
