,precision,recall,f1-score,support
appletv,0.6660573409058582,0.5015028901734104,0.5720864856866021,519.0
blink-camera,0.8816678046863353,0.8048330683624801,0.8410451460774702,629.0
blink-security-hub,0.5334244876290954,0.41494857142857144,0.4665128630927298,875.0
echodot,0.49462788475445635,0.45003690036900357,0.4711194313059683,1355.0
echoplus,0.4328540950053352,0.2862787286063569,0.3443558426595215,2045.0
echospot,0.5922618315065737,0.4883698811096433,0.5351917513771356,3785.0
firetv,0.345934065934066,0.03809523809523809,0.06861428790098618,126.0
google-home-mini,0.44760535041558136,0.6752999178307313,0.5378057653219974,1217.0
insteon-hub,0.8061904761904762,0.6266666666666665,0.698296918767507,9.0
lightify-hub,0.4616842375707417,0.8601156069364161,0.5991809756519871,346.0
magichome-strip,0.9000540969957335,0.5,0.6427779649099673,398.0
nest-tstat,0.6313193709701196,0.8652782462057338,0.729951435469204,2372.0
ring-doorbell,0.9688857858549575,0.9421244019138756,0.9551868575073488,1045.0
roku-tv,0.8278505957444813,0.5119272727272728,0.6325874899454023,1100.0
samsungtv-wired,0.698037421606848,0.5497227356746766,0.6140755393466965,1623.0
sengled-hub,0.44186984541426017,0.7365151515151516,0.5514242600431154,264.0
smartthings-hub,0.92336691125193,0.8494292237442922,0.8848545335455116,1752.0
sousvide,0.8303436823015771,0.7330232558139533,0.7786194394930949,86.0
t-philips-hub,0.5805661107528409,0.7330714285714285,0.6477983773944875,1120.0
t-wemo-plug,0.9397603614659336,0.9327700248518447,0.9361934249347235,5231.0
tplink-bulb,0.6590601941646428,0.6690030211480362,0.663970704396938,662.0
tplink-plug,0.1674513396684218,0.21277486910994764,0.18708113947103805,573.0
wansview-cam-wired,0.969363732006792,0.9970447956607131,0.9830036273584787,10693.0
xiaomi-hub,0.838883374356596,0.9122741433021804,0.8740058023718191,642.0
yi-camera,0.8354641436810774,0.9667563206024749,0.8958784517177962,1859.0
accuracy,0.7699647869860634,0.7699647869860634,0.7699647869860634,0.7699647869860634
macro avg,0.6749833816333893,0.6503144944168039,0.6444647406299011,40326.0
weighted avg,0.7735072657080068,0.7699647869860634,0.7644499889111905,40326.0
