,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,217,0,1,6,2,51,0,26,0,24,2,35,0,5,30,19,2,0,43,0,1,1,37,5,7
1,0,270,0,0,5,19,0,54,0,20,0,6,215,0,4,16,0,0,2,2,10,0,0,0,0
2,2,1,315,1,160,14,0,3,0,18,0,3,0,1,0,8,0,0,20,4,0,311,0,0,9
3,7,2,26,477,98,216,0,17,0,16,19,44,3,4,37,26,3,4,36,2,60,78,10,33,130
4,9,4,55,307,434,462,0,18,0,9,23,82,2,18,57,56,3,3,17,8,95,127,15,28,204
5,23,7,133,470,516,1274,0,75,0,49,23,125,6,53,143,72,1,4,41,50,82,146,32,65,386
6,14,0,2,19,6,17,5,9,0,1,1,7,0,2,14,5,2,0,6,2,0,2,1,0,2
7,32,0,4,2,13,115,0,576,0,9,1,204,2,26,53,21,1,1,15,73,0,32,1,20,8
8,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,17,1,3,0,6,0,285,2,0,0,1,1,5,0,3,0,0,0,0,0,18,0
10,0,0,88,10,1,3,0,1,0,11,220,0,0,9,0,0,0,5,0,2,0,4,0,22,16
11,13,0,2,3,8,19,0,67,0,136,3,1930,0,19,86,3,12,0,9,0,2,5,9,11,27
12,0,35,0,1,2,10,0,0,0,0,1,1,962,1,4,5,1,0,0,0,6,5,0,0,2
13,6,20,11,3,3,54,0,62,0,29,13,80,4,348,191,6,1,0,3,17,0,7,125,40,69
14,127,7,14,3,11,138,0,86,0,79,0,165,3,27,617,47,111,0,42,11,5,33,44,2,42
15,2,1,0,46,1,9,0,3,0,3,17,1,0,2,2,111,0,0,9,0,0,44,4,0,4
16,1,0,0,6,0,62,0,18,0,5,1,128,0,2,92,42,1232,0,0,7,15,65,0,67,3
17,0,0,0,7,0,0,0,0,0,1,7,0,1,1,0,0,0,50,6,0,0,0,0,8,1
18,5,18,5,1,71,13,0,12,0,42,12,35,0,31,18,12,0,0,735,5,2,32,37,12,12
19,0,1,13,0,7,102,7,33,0,3,5,4,0,14,1,0,2,0,9,5019,0,0,1,4,0
20,1,38,15,14,1,120,0,0,0,0,5,1,1,0,2,1,13,0,15,0,407,0,2,2,16
21,2,0,0,3,0,2,0,0,0,0,0,143,0,0,53,19,2,0,234,0,0,109,0,0,0
22,0,0,0,0,3238,3851,0,0,0,1,0,6,0,0,12,0,0,0,3,0,0,2538,1001,10,29
23,1,1,0,20,1,8,0,7,0,11,12,1,0,1,1,0,0,4,0,0,0,2,3,562,0
24,2,4,0,1,0,4,0,8,0,23,0,11,0,1,11,0,1,1,2,1,0,0,6,11,1762
