,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,279,0,3,0,7,8,7,21,1,1,0,1,0,9,26,0,3,0,44,4,0,4,4,0,0
1,0,480,1,1,2,0,0,6,0,13,0,0,1,1,19,0,14,0,38,0,0,0,0,0,0
2,1,1,164,3,29,0,0,1,0,0,0,0,1,4,2,0,11,0,77,0,0,0,0,0,0
3,24,0,10,121,55,23,115,47,0,0,0,0,0,2,27,1,7,0,48,1,0,1,0,0,0
4,41,0,93,111,1372,30,3,160,0,0,0,0,0,7,247,0,6,0,154,7,0,0,1,0,0
5,76,1,56,94,948,352,60,191,4,0,0,0,0,2,176,26,86,0,87,16,0,0,11,0,0
6,20,0,0,7,17,12,297,49,2,1,0,0,0,5,58,3,6,0,3,6,0,0,1,4,0
7,9,0,0,5,11,7,1,460,0,0,0,12,0,8,17,2,2,0,4,2,0,1,1,0,0
8,10,1,55,0,3,0,0,13,1321,0,6,0,0,0,14,0,0,2,327,16,41,0,7,0,0
9,1,0,3,0,0,0,0,13,0,723,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,101,126,31,377,0,0,0,0,0,1,0,1,0,0,0,0,10,0
11,26,0,0,2,28,3,3,101,0,21,0,457,0,181,682,0,7,0,91,3,1,224,1,4,0
12,0,13,0,0,2,0,0,4,0,0,4,0,428,0,0,0,0,0,0,0,0,0,4,12,0
13,48,2,30,16,33,10,19,98,0,0,0,4,0,320,138,0,1,0,59,1,7,8,57,0,0
14,32,61,0,110,130,12,269,223,0,7,0,3,0,322,5227,4,812,0,59,775,6,6,888,30,1
15,0,0,0,13,5,4,0,0,0,0,0,0,0,1,7,167,5,0,4,1,3,3,0,0,0
16,0,0,0,2,12,0,2,361,0,0,0,1,0,0,157,2,3532,0,0,0,9,0,0,1,0
17,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,14,0,0,0,0,0,0,0
18,20,0,5,9,60,0,0,54,0,0,0,0,0,1,1,6,3,0,8856,0,0,0,0,0,0
19,0,0,0,5,51,2,1,6,3,0,0,0,0,23,12,0,0,0,64,2492,0,0,0,0,0
20,0,0,0,2,0,206,0,8,0,0,0,0,0,1,0,0,17,0,2,0,1130,0,1,0,0
21,0,0,2,243,1,0,1,0,0,2,0,0,0,2,254,3,0,0,11,0,0,41,0,0,0
22,4,0,0,1,0,0,2,11384,0,1,0,17,0,0,2,0,4,0,256,0,2,0,3635,10,6
23,0,0,0,0,3,0,0,2,0,17,7,0,0,0,0,0,0,0,51,0,0,0,0,354,0
24,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,1987
