,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,218,14,4,20,15,11,17,35,1,0,0,7,0,18,42,2,2,0,13,5,0,0,3,0,0
1,0,460,39,8,1,1,0,5,0,0,0,19,7,1,3,0,26,1,0,1,1,0,0,1,0
2,5,1,144,23,16,1,0,2,0,1,0,0,0,0,4,4,7,0,78,10,0,0,0,0,0
3,9,0,21,94,45,21,101,48,0,3,0,3,0,12,22,4,2,0,36,1,0,0,60,0,1
4,16,0,190,90,838,141,70,117,2,0,0,2,1,161,273,0,74,3,114,9,4,0,130,0,1
5,39,0,117,121,548,427,126,167,13,0,0,5,2,45,226,14,166,0,76,9,2,12,74,0,0
6,11,0,5,19,26,33,230,40,6,0,0,3,0,16,44,2,8,0,18,13,0,2,4,9,0
7,14,0,0,6,13,8,11,420,0,0,0,11,1,3,20,3,5,0,7,6,1,3,2,6,0
8,10,1,22,36,0,0,0,246,929,36,0,0,0,0,149,0,0,128,2,259,1,0,0,0,0
9,41,0,61,6,0,0,0,0,2,608,22,0,0,0,0,0,1,0,0,0,0,0,5,10,0
10,0,8,0,0,6,6,0,129,126,23,331,0,0,0,0,0,1,0,0,4,7,0,0,6,0
11,58,0,2,8,57,10,18,112,0,5,0,304,0,135,545,0,33,0,310,9,1,228,1,1,0
12,2,15,0,3,1,0,0,11,0,0,0,0,419,0,0,0,0,0,3,8,2,0,1,0,0
13,95,5,72,55,51,19,48,75,0,7,5,9,5,240,110,2,5,2,24,4,6,8,0,2,0
14,186,6,28,100,281,148,611,309,0,5,1,207,5,724,4033,2,930,4,196,207,5,29,454,498,5
15,0,0,0,35,27,5,60,0,0,0,0,1,0,10,5,63,1,0,1,1,1,3,0,0,0
16,0,2,326,102,54,14,13,20,0,0,0,1,12,13,115,9,3370,0,12,0,11,1,0,0,0
17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,12,0,0,0,0,0,0,0
18,43,0,4,22,36,34,1,55,0,0,0,1,0,7,5,5,9,15,8756,1,0,1,17,0,0
19,2,0,0,8,14,5,3,11,3,0,0,2,0,1,19,0,2,0,5,2581,0,0,1,1,0
20,0,10,3,211,0,0,3,8,0,0,0,3,5,0,3,0,15,0,0,0,1109,0,0,0,0
21,2,0,4,248,36,4,50,2,0,1,0,1,0,4,158,1,0,1,7,0,0,41,0,0,0
22,3,0,2,2,3,0,1,26,0,0,0,39,3,2,2,1,0,0,11623,4,0,0,3569,7,35
23,0,0,2,0,1,0,0,3,0,15,7,1,0,0,0,0,0,1,58,0,0,0,0,345,0
24,1,0,0,0,0,0,0,22,0,0,0,2,3,5,1,0,0,0,0,0,0,5,35,0,1952
