,precision,recall,f1-score,support
appletv,0.044441331384686825,0.6734607218683651,0.08336824629812242,471.0
blink-camera,0.6203260110547555,0.7667711598746082,0.6719244798600965,638.0
blink-security-hub,0.6426133501049687,0.45357142857142857,0.5317429848493412,392.0
echodot,0.4062861617447133,0.12847261170312207,0.19479487506425103,5349.0
echoplus,0.40105870167971486,0.30952159777055266,0.3487546316992306,2153.0
echospot,0.4734175738489945,0.3968869309838473,0.4313643750480168,3405.0
firetv,0.0024464172626751128,0.2857142857142857,0.004848695131460549,14.0
google-home-mini,0.6150332820659814,0.43280898876404494,0.5070151176365167,890.0
insteon-hub,0.6533333333333333,0.45,0.5318681318681319,8.0
lightify-hub,0.8107811463126641,0.7590551181102362,0.7840640122276843,254.0
magichome-strip,0.6588678563468344,0.4866449511400651,0.5347671134382347,307.0
nest-tstat,0.27745013228786636,0.3298801700811751,0.30046104445123933,2587.0
ring-doorbell,0.4075052336552328,0.8985994397759104,0.5573496265544191,714.0
roku-tv,0.44290108630809755,0.35630057803468207,0.3948644745334676,865.0
samsungtv-wired,0.3423174553903687,0.44624428478118877,0.3872307068745863,1531.0
sengled-hub,0.5470807919053315,0.40127118644067794,0.45528431323921864,472.0
smartthings-hub,0.6406046470559801,0.7258643326039388,0.6757427163624217,2285.0
sousvide,0.5237123254104386,0.5538461538461539,0.5383039113880235,52.0
t-philips-hub,0.711359309714285,0.8362758250603702,0.767785122567171,3727.0
t-wemo-plug,0.9613874935256396,0.9500962978814467,0.9557037625521805,4673.0
tplink-bulb,0.8652004592394814,0.4378328741965106,0.573756386767433,1089.0
tplink-plug,0.049415346310274694,0.5755522827687776,0.09101596983117877,679.0
wansview-cam-wired,0.9342463449145436,0.10009454349000539,0.18081566451302755,14808.0
xiaomi-hub,0.6021419747953342,0.7935622317596567,0.6845413032584136,466.0
yi-camera,0.8338860946170147,0.9057734204793029,0.861543932402838,1836.0
accuracy,0.41732809825833084,0.41732809825833084,0.41732809825833084,0.41732809825833084
macro avg,0.5387125544107684,0.5381640566280141,0.4819564639366682,49665.0
weighted avg,0.6787232899475322,0.41732809825833084,0.42778590268514016,49665.0
