,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,245,3,4,2,6,8,11,5,2,0,0,7,0,30,60,1,0,0,13,8,0,0,9,0,0
1,0,478,0,0,1,1,0,9,0,76,2,0,3,6,0,0,0,0,0,3,0,0,0,0,0
2,16,0,66,1,13,490,3,6,7,0,0,2,0,1,28,1,0,0,53,2,0,227,9,0,0
3,27,28,3,108,127,223,251,30,0,0,0,6,5,97,80,7,9,0,40,14,6,5,116,0,11
4,175,80,10,116,1202,651,189,162,4,0,3,14,10,197,178,70,29,35,136,86,44,1,4,0,0
5,14,49,5,55,270,330,52,18,2,0,2,7,2,218,115,85,6,35,28,34,37,2,6,0,0
6,3,8,1,14,16,56,150,5,0,0,0,6,0,34,51,2,4,0,12,14,7,1,7,0,0
7,22,1,14,1,4,16,47,426,0,1,0,11,15,17,59,3,3,2,4,1,0,0,43,3,4
8,0,0,0,0,0,0,27,0,1704,0,164,0,0,3,109,0,0,0,2,17,0,0,0,0,0
9,3,0,0,3,0,1,0,0,0,656,18,0,1,0,2,0,0,0,3,1,0,0,0,17,0
10,0,0,0,0,0,0,0,0,0,34,494,0,0,0,0,0,0,4,0,45,48,0,0,13,0
11,107,0,0,0,2,9,2,81,0,38,0,622,6,27,196,58,1,0,58,6,4,4,1,0,0
12,0,51,0,0,0,0,0,0,0,0,2,0,414,4,0,0,2,0,0,0,4,0,0,0,0
13,46,24,0,4,4,20,22,14,0,1,0,30,0,245,123,41,1,8,17,61,20,12,2,0,10
14,17,4,4,198,64,99,132,462,0,42,2,116,3,287,2713,18,101,0,16,371,6,38,111,0,17
15,0,1,3,0,3,7,3,2,0,0,0,0,0,2,8,218,1,0,13,0,1,0,0,0,0
16,4,4,0,0,13,32,68,19,0,56,0,8,0,5,397,11,2291,0,7,19,21,0,15,2,1
17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,0,0,4,0,0,0,0,0,3,0
18,2,0,2,3,47,136,26,0,0,0,1,1,0,25,124,25,1,1,6133,5,0,39,4,0,0
19,0,0,2,0,10,6,2,6,2,0,0,0,1,0,13,1,0,0,6,2648,1,0,1,0,0
20,196,0,0,0,0,1,43,0,4,0,0,7,0,2315,172,2,6,0,0,6,600,0,0,0,0
21,469,0,30,40,1,209,67,3,0,0,0,57,0,21,865,168,0,0,0,1,0,45,0,0,0
22,1,0,6,3,16,3,8,0,0,2,0,3,38,2366,49,0,3,0,31,9462,0,0,3226,3,34
23,1,1,1,0,10,8,1,1,0,17,7,0,1,1,1,0,0,1,0,1,1,0,1,180,0
24,0,1,0,1,0,0,3,0,0,0,0,0,22,0,20,0,0,0,0,0,0,0,44,8,1938
