,precision,recall,f1-score,support
Amazon Echo,0.48123620309050774,0.436,0.45750262329485836,1000.0
Awair air quality monitor,0.430327868852459,0.315,0.3637413394919169,1000.0
Belkin Wemo switch,0.6117549668874173,0.739,0.6693840579710145,1000.0
Belkin wemo motion sensor,0.5534441805225653,0.233,0.3279380717804363,1000.0
Dropcam,0.6239224137931034,0.579,0.6006224066390041,1000.0
HP Printer,0.3931034482758621,0.114,0.17674418604651163,1000.0
Light Bulbs LiFX Smart Bulb,0.2932551319648094,0.3,0.2965892239248641,1000.0
MacBook,0.2467700258397933,0.764,0.373046875,1000.0
NEST Protect smoke alarm,0.6111111111111112,0.684981684981685,0.6459412780656304,273.0
Netatmo Welcome,0.286697247706422,0.125,0.17409470752089137,1000.0
Netatmo weather station,0.8620689655172413,0.725,0.7876154263986963,1000.0
PIX-STAR Photo-frame,0.7172897196261683,0.307,0.42997198879551823,1000.0
Phillip Hue Lightbulb,0.4671985815602837,0.527,0.4953007518796993,1000.0
Samsung Galaxy Tab,0.13313161875945537,0.088,0.10596026490066225,1000.0
Samsung SmartCam,0.41685144124168516,0.564,0.4793880152996175,1000.0
Smart Things,0.6975425330812854,0.369,0.4826684107259647,1000.0
TP-Link Day Night Cloud camera,0.48743718592964824,0.776,0.5987654320987654,1000.0
TP-Link Smart plug,0.4235159817351598,0.371,0.39552238805970147,1000.0
TPLink Router Bridge LAN,0.2688756110809343,0.495,0.3484688489968321,1000.0
Triby Speaker,0.10425020048115477,0.13,0.11570983533600356,1000.0
iHome,0.5266821345707656,0.227,0.3172606568832984,1000.0
accuracy,0.4129137276180141,0.4129137276180141,0.4129137276180141,0.4129137276180141
macro avg,0.4588793605537064,0.42233246118960405,0.4115350851957089,20273.0
weighted avg,0.4534202532358335,0.4129137276180141,0.40312916095082985,20273.0
