,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,894,0,6,0,0,0,32,0,0,18,1,1,0,35,0,1,0,1,2,2,0
1,121,3,0,0,0,0,10,0,0,0,0,10,0,0,0,5,0,2,845,1,0
2,6,0,908,1,0,9,3,0,25,4,4,0,12,3,0,0,0,0,6,14,0
3,165,0,30,627,0,12,52,0,17,11,0,8,0,38,0,5,0,10,9,12,0
4,0,0,0,1,994,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,0,5,0,0,454,36,0,392,2,0,3,0,8,0,0,0,0,43,47,0
6,4,0,0,0,0,16,900,0,0,0,0,5,0,0,0,1,0,14,5,1,47
7,3,0,12,96,3,0,0,185,10,2,1,0,7,642,0,0,0,0,33,2,0
8,0,0,0,0,0,0,0,0,214,0,2,0,0,0,0,0,0,0,0,0,0
9,6,0,19,17,0,24,78,0,36,699,3,9,0,2,0,7,2,6,76,9,1
10,0,0,0,0,0,40,140,0,5,2,701,53,0,0,0,6,2,1,2,42,1
11,19,0,0,0,0,6,10,0,13,0,13,825,0,16,0,12,0,20,43,18,0
12,36,0,96,10,1,0,0,0,0,0,0,0,836,1,13,0,0,0,0,3,0
13,93,2,17,30,1,10,16,44,11,4,9,97,3,575,0,10,1,18,22,29,1
14,28,14,12,28,0,6,2,0,14,0,0,0,40,9,831,0,0,0,4,6,0
15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,994,0,0,1,0,0
16,1,0,0,0,0,7,21,0,0,0,32,7,0,0,0,2,902,2,2,2,16
17,3,0,0,66,0,0,12,2,13,0,0,5,1,67,0,0,0,773,46,6,1
18,35,16,17,32,3,0,26,0,0,31,8,10,31,21,107,33,1,0,609,12,0
19,38,9,1,0,0,49,55,0,0,0,2,42,0,6,0,25,8,22,75,629,33
20,1,0,0,0,0,2,335,0,0,0,2,4,0,5,0,0,0,0,15,0,632
