,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,393,37,0,29,2,43,90,1,0,4,0,59,32,17,266,1,10,2,0,1,13
1,3,203,0,5,14,0,0,0,2,58,3,7,186,0,416,0,0,89,14,0,0
2,3,0,779,1,0,1,0,5,0,0,1,0,6,0,1,0,0,1,0,188,14
3,10,0,5,757,0,1,2,59,0,0,1,0,151,9,5,0,0,0,0,0,0
4,3,0,0,2,982,0,7,0,0,5,0,0,1,0,0,0,0,0,0,0,0
5,0,0,17,2,0,1,1,0,24,1,2,1,2,0,7,0,19,743,0,174,6
6,76,25,0,0,0,2,602,0,0,0,0,3,0,0,0,163,6,0,0,8,41
7,21,0,0,93,0,0,5,666,17,0,12,0,4,34,0,0,3,0,0,145,0
8,2,2,0,2,1,0,0,0,131,8,21,12,34,0,15,5,7,0,0,42,7
9,1,7,58,8,1,38,0,0,1,564,0,1,54,3,0,172,3,29,0,53,7
10,0,0,0,0,0,0,1,0,0,0,282,0,0,0,0,3,15,0,0,143,2
11,38,54,0,1,0,1,9,0,0,1,8,373,0,11,0,0,26,394,0,72,12
12,4,2,6,3,0,0,0,0,0,22,0,1,635,0,228,0,0,0,99,0,0
13,7,3,0,14,307,344,172,3,0,0,7,4,5,121,1,2,0,5,4,0,1
14,1,19,0,0,8,0,0,0,0,20,0,0,8,0,773,0,0,1,170,0,0
15,19,56,0,0,12,117,249,0,1,0,0,3,11,0,4,495,16,0,1,1,15
16,0,33,0,0,0,0,4,0,0,0,18,0,0,0,0,3,373,17,0,59,8
17,5,17,0,1,0,0,6,0,16,0,8,5,0,0,35,0,18,860,0,12,17
18,8,21,18,8,121,84,25,51,0,13,9,1,27,24,35,58,1,9,473,9,5
19,0,0,8,1,0,0,0,0,9,0,9,4,15,15,2,0,0,18,0,295,0
20,0,27,0,0,0,0,1,0,0,0,0,4,0,1,0,0,642,64,0,253,8
