,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,51,11,0,8,105,398,71,0,54,0,4,85,28,3,174,0,0,0,0,0,0
1,10,1,0,0,28,0,0,44,22,0,583,210,0,0,98,0,0,0,0,0,0
2,14,0,12,0,118,10,0,10,103,3,0,0,180,1,545,0,0,0,0,0,0
3,95,1,1,20,42,106,16,2,104,0,8,39,33,2,526,0,0,0,0,0,0
4,9,1,5,0,341,77,54,0,57,137,4,60,51,15,184,0,0,0,0,0,0
5,11,0,5,1,33,750,28,0,0,6,106,14,16,3,21,0,0,0,0,0,0
6,3,0,0,5,3,872,60,0,0,0,0,55,0,0,0,0,0,0,0,0,0
7,419,17,1,83,30,25,2,73,13,1,2,19,0,93,213,0,0,0,0,0,0
8,8,4,0,1,16,54,16,3,0,3,95,39,0,0,30,0,0,0,0,0,0
9,2,0,2,0,4,11,0,13,10,412,288,1,3,14,236,0,0,0,0,0,0
10,2,0,0,0,66,385,0,1,0,77,377,65,0,0,22,0,0,0,0,0,0
11,50,2,0,42,137,433,154,0,0,19,60,67,0,2,30,0,0,0,0,0,0
12,2,0,0,0,194,4,0,0,180,0,74,40,0,0,501,0,0,0,0,0,0
13,353,12,26,56,28,94,24,121,26,5,18,86,5,76,65,0,0,0,0,0,0
14,0,0,0,0,0,0,0,74,26,8,766,2,0,0,122,0,0,0,0,0,0
15,2,0,0,1,51,826,35,0,0,9,16,56,0,0,0,0,0,0,0,0,0
16,0,0,0,0,1,898,15,0,0,1,74,7,0,0,0,0,0,0,0,0,0
17,30,37,0,1,98,552,163,0,1,1,3,91,0,16,3,0,0,0,0,0,0
18,23,0,3,1,32,128,6,45,59,62,377,32,16,12,198,0,0,0,0,0,0
19,227,9,0,3,43,54,10,21,24,2,119,252,14,20,196,0,0,0,0,0,0
20,0,0,0,0,2,944,7,0,0,6,12,26,0,0,0,0,0,0,0,0,0
