,precision,recall,f1-score,support
Amazon Echo,0.26928733752166256,0.3098,0.2677077799465735,1000.0
Awair air quality monitor,0.0,0.0,0.0,1000.0
Belkin Wemo switch,0.7100057641876611,0.629,0.6510807616192438,1000.0
Belkin wemo motion sensor,0.0,0.0,0.0,1000.0
Dropcam,0.215957900592749,0.983,0.3488605497704591,1000.0
HP Printer,0.09958220062830213,0.4266,0.1596811900002089,1000.0
Light Bulbs LiFX Smart Bulb,0.005018722696068234,0.0006479481641468683,0.0011401774234499104,926.0
MacBook,0.4501548826861409,0.9614,0.6104874390673206,1000.0
NEST Protect smoke alarm,0.014000000000000002,0.004844290657439446,0.0071979434447300775,289.0
Netatmo Welcome,0.9925674595857152,0.19060000000000002,0.29873159375022157,1000.0
Netatmo weather station,0.0531423652767784,0.3130044843049328,0.08834592081363413,446.0
PIX-STAR Photo-frame,0.31531136871912857,0.0834,0.06278556997389376,1000.0
Phillip Hue Lightbulb,0.27558625597205755,0.16560000000000002,0.1996644309580876,1000.0
Samsung Galaxy Tab,0.4183265898081919,0.3458,0.36306169478756783,1000.0
Samsung SmartCam,0.25155115680375084,0.26399999999999996,0.24469908818805014,1000.0
Smart Things,0.0,0.0,0.0,1000.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,515.0
TP-Link Smart plug,0.0,0.0,0.0,1000.0
TPLink Router Bridge LAN,0.0,0.0,0.0,1000.0
Triby Speaker,0.0,0.0,0.0,376.0
iHome,0.0,0.0,0.0,1000.0
accuracy,0.24260457093574814,0.24260457093574814,0.24260457093574814,0.24260457093574814
macro avg,0.19383295259420033,0.22274746300602472,0.1573068637973067,18552.0
weighted avg,0.2172663728242433,0.24260457093574814,0.1751454500158554,18552.0
