,precision,recall,f1-score,support
Amazon Echo,0.0,0.0,0.0,1000.0
Awair air quality monitor,0.0,0.0,0.0,1000.0
Belkin Wemo switch,0.0,0.0,0.0,1000.0
Belkin wemo motion sensor,0.0,0.0,0.0,1000.0
Dropcam,1.0,0.008,0.015873015873015872,1000.0
HP Printer,1.0,0.007,0.013902681231380339,1000.0
Light Bulbs LiFX Smart Bulb,0.0,0.0,0.0,1000.0
MacBook,0.0,0.0,0.0,1000.0
NEST Protect smoke alarm,0.9,0.049586776859504134,0.09399477806788513,363.0
Netatmo Welcome,0.0,0.0,0.0,1000.0
Netatmo weather station,0.0,0.0,0.0,1000.0
PIX-STAR Photo-frame,1.0,0.029,0.05636540330417882,1000.0
Phillip Hue Lightbulb,0.04996003197442046,1.0,0.0951655881233346,1000.0
Samsung Galaxy Tab,0.0,0.0,0.0,1000.0
Samsung SmartCam,0.0,0.0,0.0,1000.0
Smart Things,0.0,0.0,0.0,1000.0
TP-Link Day Night Cloud camera,1.0,0.115,0.2062780269058296,1000.0
TP-Link Smart plug,1.0,0.16,0.2758620689655173,1000.0
TPLink Router Bridge LAN,1.0,0.004,0.00796812749003984,1000.0
Triby Speaker,1.0,0.001,0.0019980019980019984,1000.0
iHome,0.0,0.0,0.0,1000.0
accuracy,0.0659038452094485,0.0659038452094485,0.0659038452094485,0.0659038452094485
macro avg,0.37856952533211524,0.06540889413616685,0.03654322342662779,20363.0
weighted avg,0.3622580185618239,0.0659038452094485,0.034746010820112,20363.0
