,precision,recall,f1-score,support
Amazon Echo,0.2634039928965035,0.1812,0.16847139119206458,1000.0
Awair air quality monitor,0.10567602494486994,0.0854,0.07157874445952914,1000.0
Belkin Wemo switch,0.30699404761904764,0.0294,0.022890877827511622,1000.0
Belkin wemo motion sensor,0.0,0.0,0.0,1000.0
Dropcam,0.3946834828068004,0.5192,0.42467599108399795,1000.0
HP Printer,0.036556652054396094,0.0718,0.04336759247662651,1000.0
Light Bulbs LiFX Smart Bulb,0.04413843631030369,0.09632829373650109,0.0596904235818293,926.0
MacBook,0.32660812994399835,0.736,0.44503549944254983,1000.0
NEST Protect smoke alarm,0.113298224373012,0.356401384083045,0.1349767772807858,289.0
Netatmo Welcome,0.5584691064429479,0.3072,0.38558551629832954,1000.0
Netatmo weather station,0.13420228132515946,0.41390134529147976,0.18578132096379393,446.0
PIX-STAR Photo-frame,0.14611379898018315,0.3088,0.17592052783818474,1000.0
Phillip Hue Lightbulb,0.05213685028622239,0.072,0.059414483467216984,1000.0
Samsung Galaxy Tab,0.314767847679387,0.386,0.2696497672767077,1000.0
Samsung SmartCam,0.1865982036937172,0.37220000000000003,0.23437079321937912,1000.0
Smart Things,0.0,0.0,0.0,1000.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,515.0
TP-Link Smart plug,0.0,0.0,0.0,1000.0
TPLink Router Bridge LAN,0.0,0.0,0.0,1000.0
Triby Speaker,0.0,0.0,0.0,376.0
iHome,0.0,0.0,0.0,1000.0
accuracy,0.18574816731349722,0.18574816731349722,0.18574816731349722,0.18574816731349722
macro avg,0.14207843235031187,0.18742052491004885,0.12768617649564315,18552.0
weighted avg,0.15230043842638186,0.18574816731349722,0.13357596348657128,18552.0
