,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,8,2,88,81,38,354,102,7,13,46,1,5,5,9,2,191,8,2,6,27,5
1,27,0,8,6,0,319,0,0,608,16,0,0,0,4,1,1,0,10,0,0,0
2,3,0,427,338,37,59,0,1,0,111,0,0,13,11,0,0,0,0,0,0,0
3,1,0,74,475,124,120,0,0,54,131,0,4,2,0,3,1,0,0,0,11,0
4,0,0,110,104,128,94,3,0,30,237,0,0,7,0,0,283,0,0,0,4,0
5,1,0,7,34,2,122,92,0,0,4,1,1,1,0,0,711,23,0,0,0,1
6,0,2,0,0,2,58,144,5,2,0,6,0,0,0,0,766,13,0,0,2,0
7,0,0,1,625,86,29,0,0,161,46,0,0,4,0,1,6,0,0,0,41,0
8,0,0,0,8,8,12,0,0,182,0,0,0,0,0,3,55,0,0,0,4,1
9,1,0,28,86,53,138,2,0,521,149,0,0,5,0,3,13,0,0,0,1,0
10,89,26,0,1,0,50,139,5,3,0,122,31,0,19,23,42,350,15,0,60,25
11,30,43,0,61,1,12,121,16,3,86,26,68,0,2,2,89,419,0,0,21,0
12,6,0,7,5,275,439,0,2,21,3,0,0,215,1,2,0,0,0,0,24,0
13,10,0,23,275,40,218,22,6,126,46,1,18,11,10,12,121,0,7,17,37,0
14,0,0,39,7,10,495,0,0,49,2,0,0,6,0,1,369,0,0,0,22,0
15,0,2,0,6,2,177,201,0,12,0,3,2,0,1,0,587,5,2,0,0,0
16,0,0,0,0,3,119,133,0,0,0,1,0,0,0,0,617,125,0,0,0,2
17,0,3,0,68,5,98,309,0,2,18,0,9,1,32,3,391,11,14,0,31,5
18,2,2,52,89,12,194,60,7,64,62,3,11,6,14,1,387,3,1,16,14,0
19,5,0,9,53,29,193,53,0,23,46,2,0,23,0,8,529,0,0,0,27,0
20,0,0,0,0,6,23,17,0,0,0,3,1,0,0,0,924,8,13,0,0,5
