,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,917,0,0,2,0,2,34,1,2,0,0,1,2,18,0,0,0,0,18,3,0
1,125,0,0,0,0,1,4,0,1,0,0,5,0,5,0,7,0,5,847,0,0
2,42,0,834,14,0,16,0,0,19,3,0,0,0,29,0,0,0,0,34,9,0
3,362,0,31,424,0,5,10,2,10,105,0,0,0,32,2,4,0,0,10,3,0
4,0,0,0,3,986,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,5,0,3,3,5,403,0,0,269,23,0,0,0,195,0,2,3,0,75,6,8
6,1,0,0,4,0,14,730,0,0,1,1,20,0,11,0,1,15,5,21,2,174
7,0,0,9,159,124,0,0,84,3,26,1,1,0,512,0,0,0,2,68,11,0
8,0,7,0,0,0,1,1,0,313,0,4,2,1,9,0,0,2,9,1,11,2
9,1,0,1,0,0,4,19,1,12,871,1,6,0,15,0,3,18,6,37,3,2
10,0,46,0,30,0,2,52,0,1,0,578,89,16,0,0,0,26,61,38,24,37
11,4,0,0,0,0,1,0,0,25,0,37,864,0,39,0,0,1,1,3,23,2
12,115,3,103,158,2,0,0,0,1,1,0,0,558,7,7,8,0,0,22,15,0
13,65,2,4,56,0,0,1,31,9,7,3,17,2,660,0,2,0,3,109,29,0
14,177,4,1,109,0,18,0,0,15,0,0,0,102,51,513,0,0,0,1,9,0
15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,997,0,0,0,0,1
16,0,0,0,0,0,2,8,0,0,0,10,3,0,21,0,1,898,1,0,5,51
17,0,0,0,0,0,12,4,0,23,0,0,2,0,30,0,0,1,905,0,21,2
18,12,1,3,6,2,3,14,0,5,31,0,4,84,149,54,9,1,2,613,6,1
19,2,0,0,0,0,2,1,5,2,11,5,55,0,44,0,0,57,35,113,605,63
20,5,2,0,0,0,11,8,0,23,0,0,2,0,33,0,0,23,2,3,4,884
