,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,287,0,0,26,9,9,236,2,0,0,0,15,47,20,1,109,139,6,81,4,9
1,548,395,0,1,4,4,1,3,1,0,1,2,3,5,3,14,9,3,3,0,0
2,22,2,654,14,1,47,0,0,0,0,1,1,223,21,3,6,1,0,3,1,0
3,224,1,28,408,0,28,14,2,25,8,0,116,23,38,0,66,14,0,5,0,0
4,1,0,0,2,964,2,11,0,0,0,0,0,17,0,2,1,0,0,0,0,0
5,3,3,16,1,22,554,168,0,5,3,0,0,8,104,0,4,2,28,68,2,9
6,2,0,0,4,197,192,350,0,0,0,1,27,25,4,0,154,3,25,0,1,15
7,10,2,80,336,13,6,8,34,17,73,0,3,76,289,0,5,2,1,2,43,0
8,9,7,0,10,3,15,3,2,156,0,18,5,10,1,94,0,7,12,0,5,6
9,5,13,14,0,0,41,15,1,3,658,2,6,2,4,93,110,17,2,4,0,10
10,2,245,0,0,0,169,93,0,4,0,229,26,0,15,15,120,15,52,0,0,15
11,40,2,0,0,0,280,11,0,3,0,28,494,3,1,0,42,0,78,18,0,0
12,141,3,22,183,4,0,0,0,0,0,0,0,567,6,8,1,0,0,59,6,0
13,52,0,12,189,3,12,6,22,5,0,8,15,33,422,3,67,1,13,12,118,7
14,63,118,0,98,6,30,0,0,0,0,0,0,181,0,477,12,0,1,13,1,0
15,2,0,0,0,2,0,405,0,0,0,0,1,3,4,0,570,12,0,0,0,1
16,14,0,0,0,1,126,128,0,0,0,0,24,6,8,0,34,475,36,0,0,148
17,24,9,0,0,3,96,10,0,0,0,4,17,0,0,1,39,2,775,0,1,19
18,11,26,17,6,112,10,34,6,10,15,4,5,82,71,160,74,0,30,299,15,13
19,106,1,0,4,2,319,47,8,3,0,5,78,2,20,0,245,17,106,2,2,33
20,8,1,0,5,0,354,188,1,8,0,1,2,0,0,0,8,4,9,0,1,410
