,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,504,17,0,63,14,27,17,33,6,7,5,15,2,65,20,1,10,19,78,94,3
1,102,25,0,0,12,0,7,524,165,3,1,0,0,42,81,0,2,9,21,5,1
2,2,0,680,128,0,8,0,15,0,58,3,0,27,7,1,0,1,0,69,1,0
3,6,0,121,348,5,9,0,153,1,77,0,1,22,9,4,0,0,3,235,6,0
4,0,0,0,3,929,1,2,15,4,1,0,0,3,3,0,0,1,10,5,23,0
5,44,8,38,40,2,396,52,1,0,46,11,19,12,9,1,13,2,17,234,53,2
6,10,0,0,15,62,103,389,1,2,27,10,2,0,5,0,76,28,11,24,0,161
7,6,1,3,0,1,4,1,434,4,6,2,1,29,362,17,0,0,8,105,16,0
8,0,0,0,2,0,2,1,7,254,0,0,0,0,12,0,1,3,0,7,0,0
9,46,1,4,83,8,11,10,1,0,768,0,0,0,7,0,9,3,0,47,1,1
10,12,0,3,0,2,2,12,0,13,2,276,47,0,24,4,14,17,15,3,0,0
11,49,4,1,15,1,18,10,15,0,6,84,550,0,91,1,0,48,61,37,1,8
12,6,0,20,1,6,1,0,22,1,1,0,1,596,8,283,0,0,3,36,15,0
13,233,10,0,4,1,245,17,27,5,2,2,26,1,57,7,2,11,68,197,80,5
14,72,1,0,3,0,1,0,42,0,0,0,1,20,30,429,0,0,2,354,45,0
15,33,3,14,2,103,11,117,1,1,271,31,14,0,23,0,140,0,9,182,10,35
16,25,1,0,21,1,42,16,0,5,10,83,0,0,3,0,2,239,28,25,9,5
17,28,17,0,5,0,26,31,2,1,34,8,13,1,48,2,8,9,593,160,8,6
18,118,8,18,25,124,4,11,73,4,22,5,3,2,54,125,13,3,8,338,16,26
19,23,0,1,6,13,17,0,26,1,3,1,3,37,53,3,1,1,0,11,176,0
20,16,6,0,1,0,36,128,0,0,13,5,1,0,5,0,16,5,2,218,1,547
