,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,811,27,0,9,2,0,15,4,4,3,0,7,0,85,3,0,0,13,8,0,3
1,15,2,159,0,0,6,1,1,94,19,13,0,56,28,242,0,0,0,358,0,0
2,9,0,541,40,1,20,0,66,0,121,0,0,1,28,1,0,0,3,159,4,0
3,48,0,76,40,11,0,0,181,0,0,0,0,138,21,0,0,0,0,481,0,0
4,2,0,0,0,938,0,0,41,0,0,0,0,0,13,0,0,0,0,3,0,0
5,0,0,2,1,0,729,9,1,1,6,14,76,0,103,0,0,7,19,11,12,3
6,56,0,0,28,4,2,443,0,12,4,2,0,0,72,0,153,25,3,60,0,56
7,11,0,0,0,0,0,0,778,11,1,5,0,0,183,0,1,1,0,3,0,0
8,0,0,0,0,0,2,0,1,233,2,4,0,0,7,2,0,5,5,15,2,1
9,45,0,4,4,0,6,0,17,0,814,1,1,0,2,0,25,38,0,36,0,0
10,3,0,6,1,0,3,2,14,9,13,269,32,2,31,0,3,14,14,14,3,5
11,8,9,4,0,0,24,16,0,0,7,31,761,0,69,0,0,12,24,12,11,6
12,13,1,15,3,97,0,0,1,3,0,2,0,291,4,179,0,0,0,387,0,0
13,38,0,1,5,43,0,0,110,0,4,1,0,0,86,0,0,2,38,665,0,0
14,0,0,0,0,5,0,0,0,0,0,0,0,0,0,702,56,1,0,231,0,1
15,222,10,1,23,14,3,25,1,7,10,46,1,0,29,3,407,61,0,126,2,1
16,0,0,0,0,0,34,30,0,5,1,80,41,0,2,0,8,291,4,10,0,1
17,0,1,0,0,0,12,15,0,0,3,6,51,0,31,1,0,1,869,1,3,0
18,6,6,43,6,142,7,6,30,9,14,6,5,0,23,2,3,0,11,667,2,3
19,1,0,26,1,0,59,1,6,6,9,0,14,5,36,0,0,0,18,55,132,0
20,0,0,0,0,0,2,276,0,0,11,70,1,0,68,0,0,21,23,67,129,328
