,precision,recall,f1-score,support
Amazon Echo,0.4905462184873949,0.9339999999999999,0.6432506887052342,1000.0
Awair air quality monitor,0.0392156862745098,0.002,0.0038058991436726924,1000.0
Belkin Wemo switch,0.890748031496063,0.905,0.8978174603174602,1000.0
Belkin wemo motion sensor,0.11026615969581748,0.174,0.13498836307214895,1000.0
Dropcam,0.9099264705882353,0.99,0.9482758620689655,1000.0
HP Printer,0.5923076923076923,0.385,0.4666666666666667,1000.0
Light Bulbs LiFX Smart Bulb,0.6925287356321839,0.24100000000000002,0.357566765578635,1000.0
MacBook,0.5511363636363636,0.291,0.38089005235602086,1000.0
NEST Protect smoke alarm,0.33261802575107297,0.8539944903581267,0.4787644787644788,363.0
Netatmo Welcome,0.41903409090909094,0.295,0.346244131455399,1000.0
Netatmo weather station,0.888888888888889,0.552,0.6810610734114745,1000.0
PIX-STAR Photo-frame,0.798887859128823,0.8619999999999999,0.8292448292448291,1000.0
Phillip Hue Lightbulb,0.665057915057915,0.689,0.6768172888015718,1000.0
Samsung Galaxy Tab,0.643312101910828,0.202,0.30745814307458147,1000.0
Samsung SmartCam,0.8973063973063973,0.533,0.6687578419071518,1000.0
Smart Things,0.8645833333333334,0.9960000000000001,0.9256505576208178,1000.0
TP-Link Day Night Cloud camera,0.9004106776180698,0.877,0.8885511651469098,1000.0
TP-Link Smart plug,0.7606694560669456,0.909,0.828246013667426,1000.0
TPLink Router Bridge LAN,0.23968363136176066,0.697,0.35670419651995905,1000.0
Triby Speaker,0.908289241622575,0.515,0.6573069559668157,1000.0
iHome,0.7526690391459074,0.8459999999999999,0.7966101694915253,1000.0
accuracy,0.5993714089279576,0.5993714089279576,0.5993714089279576,0.5993714089279576
macro avg,0.6356231436295174,0.6070949757313395,0.5845085049038926,20363.0
weighted avg,0.645101818681748,0.5993714089279576,0.5878164135937126,20363.0
