,precision,recall,f1-score,support
Amazon Echo,0.022988505747126436,0.008,0.011869436201780416,1000.0
Awair air quality monitor,0.0,0.0,0.0,1000.0
Belkin Wemo switch,0.05741626794258373,0.012,0.019851116625310174,1000.0
Belkin wemo motion sensor,0.08357515960533952,0.144,0.1057656995960338,1000.0
Dropcam,0.13002364066193853,0.11000000000000001,0.11917659804983746,1000.0
HP Printer,0.01002004008016032,0.005,0.006671114076050701,1000.0
Light Bulbs LiFX Smart Bulb,0.1378022759601707,0.775,0.23399758454106281,1000.0
MacBook,0.2079646017699115,0.282,0.2393887945670628,1000.0
NEST Protect smoke alarm,0.050397877984084884,0.47107438016528924,0.09105431309904154,363.0
Netatmo Welcome,0.6493827160493827,0.263,0.37437722419928826,1000.0
Netatmo weather station,0.4521072796934866,0.118,0.18715305313243458,1000.0
PIX-STAR Photo-frame,0.8481012658227847,0.067,0.1241890639481001,1000.0
Phillip Hue Lightbulb,0.4016393442622951,0.049,0.08734402852049912,1000.0
Samsung Galaxy Tab,0.06666666666666667,0.001,0.001970443349753695,1000.0
Samsung SmartCam,0.11133603238866396,0.05500000000000001,0.07362784471218206,1000.0
Smart Things,0.0036153289949385397,0.01,0.0053106744556558685,1000.0
TP-Link Day Night Cloud camera,0.19528301886792454,0.207,0.20097087378640782,1000.0
TP-Link Smart plug,0.1726027397260274,0.063,0.09230769230769231,1000.0
TPLink Router Bridge LAN,0.04854368932038835,0.005,0.009066183136899365,1000.0
Triby Speaker,0.00823045267489712,0.004,0.005383580080753701,1000.0
iHome,0.0,0.0,0.0,1000.0
accuracy,0.11535628345528655,0.11535628345528655,0.11535628345528655,0.11535628345528655
macro avg,0.17417604305803674,0.12614639905548997,0.09473691992313554,20363.0
weighted avg,0.17804809978602903,0.11535628345528655,0.09485212006785626,20363.0
