Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ACK Flag Cnt,CS1D2,CV,3.0,0.0,0.44325596159109415,0.0833333333333333,0.03693799679925781,0.0833333333333333,0.05117972754323992,0.0,0.0,0.0017710685729980201,0.00176854133605956
Active Max,CS1D2,CV,2.5,0.0,0.5812685827552032,0.2604762046445112,0.35137948691576015,0.2604762046445112,0.27302566042235155,0.3589477775137112,0.0,0.008567631244659375,0.00131571292877195
Active Mean,CS1D2,CV,3.25,0.0,0.574403865458764,0.25324510385901716,0.32692679613043824,0.25324510385901716,0.26411995161111235,0.3501499352530759,0.0,0.009842038154602,0.00154387950897215
Active Min,CS1D2,CV,2.6666666666666665,0.0,0.5815294149055789,0.2652626245316945,0.3588193736334441,0.2652626245316945,0.28092819230002913,0.36341588188565316,0.0,0.006142059961954701,0.0008698304494221999
Active Std,CS1D2,CV,3.5,0.0,0.5009300897770339,0.16820654337140709,0.21928084748930918,0.16820654337140709,0.16496564129477023,0.1761932738146069,0.0,0.0064548254013060994,0.00028914213180539997
Bwd Blk Rate Avg,CS1D2,CV,3.25,0.0,0.44096174833046947,0.0833333333333333,0.036746812360872454,0.0833333333333333,0.05100104439467898,0.0,0.0,0.0011114478111266752,0.0
Bwd Header Len,CS1D2,CV,2.75,0.0,0.6077298610964385,0.23158928082156488,0.22144886054609397,0.23158928082156488,0.19664598250137286,0.41303362610315986,0.0,0.0,0.003011941909790025
Bwd IAT Max,CS1D2,CV,3.5,0.0,0.6258200857625937,0.28659543778995905,0.35085963307156687,0.28659543778995905,0.3019702087605408,0.4368034372990729,0.0,0.013159334659576374,0.00049513578414915
Bwd IAT Mean,CS1D2,CV,2.75,0.0,0.6265638259138256,0.29693767119360853,0.36801399727852085,0.29693767119360853,0.31380681167874414,0.4429234696050764,0.0,0.017731189727783127,0.0
Bwd IAT Min,CS1D2,CV,3.25,0.0,0.6064918706357704,0.30531507645146505,0.4201032088566218,0.30531507645146505,0.33423870529709865,0.4089521006492938,0.0,0.01260083913803095,0.0
Bwd IAT Std,CS1D2,CV,3.0,0.0,0.6054120746695703,0.259343821563057,0.34924431538365147,0.259343821563057,0.279439271281437,0.3925921973964156,0.0,0.012614107131957961,0.0
Bwd IAT Tot,CS1D2,CV,3.0,0.0,0.6141721900024224,0.29065966951637767,0.3635343075665103,0.29065966951637767,0.3085917579555201,0.42231378993189717,0.0,0.015195548534393272,0.0
Bwd Pkt Len Max,CS1D2,CV,3.0,0.0,0.7981951725496804,0.5829155654133813,0.6333657490953517,0.5829155654133813,0.5485714798247268,0.7351300413903292,0.0,0.00221676826477046,0.00113000869750976
Bwd Pkt Len Mean,CS1D2,CV,3.0,0.0,0.7990879801174653,0.5705163804092186,0.5856689572805074,0.5705163804092186,0.5327566295377105,0.7374979446052639,0.0,0.00442881584167476,0.00161662101745602
Bwd Pkt Len Min,CS1D2,CV,3.0,0.0,0.6825239511067064,0.4111488185801901,0.5176419568217777,0.4111488185801901,0.3778434894138736,0.5382494879514845,0.0,0.009008963902791333,0.0003376801808675
Bwd Pkt Len Std,CS1D2,CV,2.5,0.0,0.5441030723488602,0.21384757082201095,0.3710273533376733,0.21384757082201095,0.2217435389926635,0.24879015503615015,0.0,0.00205588340759275,0.0
Bwd PSH Flags,CS1D2,CV,3.0,0.0,0.4432549788639969,0.0833333333333333,0.03693791490533302,0.0833333333333333,0.05118594682263798,0.0,0.0,0.00040750503540038006,0.0
Bwd Seg Size Avg,CS1D2,CV,3.0,0.0,0.7990879801174653,0.5705163804092186,0.5856689572805074,0.5705163804092186,0.5327566295377105,0.7374979446052639,0.0,0.00640320777893062,0.00101966857910152
Bwd URG Flags,CS1D2,CV,2.0,0.0,0.44532540469111326,0.0833333333333333,0.037110450390926066,0.0833333333333333,0.0513435188016624,0.0,0.0,0.0,0.0
CWE Flag Count,CS1D2,CV,3.0,0.0,0.4432541435459643,0.0833333333333333,0.036937845295496985,0.0833333333333333,0.051175600145979175,0.0,0.0,0.00035576820373531997,0.00107450485229492
st IP,_CS1D2_,CV,,,,,,,,,,,
Dst Port,CS1D2,CV,3.0,0.0,0.6418869244720177,0.4231250237994023,0.44703973571768135,0.4231250237994023,0.3941465978420746,0.5427671797821644,0.0,0.00100665092468258,0.0012814998626708798
ECE Flag Cnt,CS1D2,CV,3.0,0.0,0.4432548805912872,0.0833333333333333,0.03693790671594056,0.0833333333333333,0.0511867954212355,0.0,0.0,0.00248665809631346,0.0
FIN Flag Cnt,CS1D2,CV,3.0,0.0,0.44325561763661014,0.0833333333333333,0.036937968136384135,0.0833333333333333,0.051182540177513135,0.0,0.0,0.0016136646270751398,0.00019755363464353997
Flow Duration,CS1D2,CV,3.0,0.0,0.7672705197103118,0.5032699985542296,0.5063210172671742,0.4945353411654083,0.4975670734921077,0.6903930460888086,0.0,0.024590635299682577,0.00061821937561032
Flow IAT Max,CS1D2,CV,3.25,0.0,0.7885011593722929,0.5679423088127677,0.5713661438038934,0.5679423088127677,0.5632537694081367,0.7179647928911288,0.0,0.0259920954704284,0.0
Flow IAT Mean,CS1D2,CV,3.0,0.0,0.8222825998831537,0.6253983542427282,0.6036307017140347,0.6148332862256962,0.5980385177936813,0.7642035457098758,0.0,0.02202520370483392,0.0
Flow IAT Min,CS1D2,CV,3.0,0.0,0.7737139664683687,0.5384784686872589,0.553220429058926,0.5384784686872589,0.5306836967614936,0.6976376902072368,0.0,0.0253822803497314,0.00023512840270995997
Flow IAT Std,CS1D2,CV,3.0,0.0,0.6908516460433196,0.41151688711025064,0.4524741988336934,0.41151688711025064,0.42339790476513117,0.5737882892147195,0.0,0.02343449592590328,0.0
low ID,_CS1D2_,CV,,,,,,,,,,,
Fwd Act Data Pkts,CS1D2,CV,3.0,0.0,0.6466365796576474,0.3631011775776106,0.43987275228272904,0.3631011775776106,0.35373426478124165,0.5482102951199699,0.0,0.0040199756622314,0.000110208988189675
Fwd Blk Rate Avg,CS1D2,CV,3.0,0.0,0.4432537995914803,0.0833333333333333,0.0369378166326233,0.0833333333333333,0.05118221110385542,0.0,0.0,0.00165438652038572,0.00018553733825682
Fwd Header Len,CS1D2,CV,3.0,0.0,0.7366435349086776,0.46875813927218823,0.5240212717875325,0.46875813927218823,0.4423942810295315,0.6624239751083019,0.0,0.00291023254394528,0.0
