Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
arp.duplicate-address-detected,DD21T,DD,0.0,2.0,0.0399903540854467,0.0476190476190476,0.0019043025754974002,0.0476190476190476,0.0036621543036753994,0.0,0.0,0.010296630859374942,0.07664513587951656
arp.duplicate-address-frame,DD21T,DD,0.0,2.0,0.0399903540854467,0.0476190476190476,0.0019043025754974002,0.0476190476190476,0.0036621543036753994,0.0,0.0,0.0099594116210937,0.027686309814453098
arp.hw.size,DD21T,DD,0.0,2.0,0.0399903540854467,0.0476190476190476,0.0019043025754974002,0.0476190476190476,0.0036621543036753994,0.0,0.0,0.008749151229858362,0.008891248703002879
arp.hw.type,DD21T,DD,0.0,2.0,0.0399903540854467,0.0476190476190476,0.0019043025754974002,0.0476190476190476,0.0036621543036753994,0.0,0.0,0.012805795669555638,0.012684440612792919
arp.isannouncement,DD21T,DD,0.0,2.0,0.0399903540854467,0.0476190476190476,0.0019043025754974002,0.0476190476190476,0.0036621543036753994,0.0,0.0,0.01105909347534176,0.01280016899108884
arp.isgratuitous,DD21T,DD,0.0,2.0,0.0399903540854467,0.0476190476190476,0.0019043025754974002,0.0476190476190476,0.0036621543036753994,0.0,0.0,0.014133930206298759,0.0115130424499511
arp.isprobe,DD21T,DD,0.0,2.0,0.0399903540854467,0.0476190476190476,0.0019043025754974002,0.0476190476190476,0.0036621543036753994,0.0,0.0,0.01190371513366694,0.01120142936706538
arp.opcode,DD21T,DD,0.0,2.0,0.0399903540854467,0.0476190476190476,0.0019043025754974002,0.0476190476190476,0.0036621543036753994,0.0,0.0,0.011747121810913039,0.01297302246093746
arp.proto.size,DD21T,DD,0.0,2.0,0.0399903540854467,0.0476190476190476,0.0019043025754974002,0.0476190476190476,0.0036621543036753994,0.0,0.0,0.01333203315734858,0.01178312301635736
arp.proto.type,DD21T,DD,0.0,2.0,0.0399903540854467,0.0476190476190476,0.0019043025754974002,0.0476190476190476,0.0036621543036753994,0.0,0.0,0.00892224311828608,0.01069288253784178
arp.seconds-since-duplicate-address-frame,DD21T,DD,0.0,2.0,0.0399903540854467,0.0476190476190476,0.0019043025754974002,0.0476190476190476,0.0036621543036753994,0.0,0.0,0.01114020347595208,0.011158370971679621
dhcp.flags.bc,DD21T,DD,0.0,2.0,0.0488190453224013,0.0632143637441867,0.0451530900588045,0.0632143637441867,0.026811535154195997,0.0093273567419057,0.0,0.0105214118957519,0.012326383590698198
