Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
arp.duplicate-address-detected,DD12T,DD,0.0,2.0,0.0627291032061541,0.0476190476190476,0.002987100152674,0.0476190476190476,0.0056215645994114,0.0,0.0,0.00628819465637204,0.00949387550354002
arp.duplicate-address-frame,DD12T,DD,0.0,2.0,0.0627291032061541,0.0476190476190476,0.002987100152674,0.0476190476190476,0.0056215645994114,0.0,0.0,0.00312919616699218,0.013006973266601501
arp.hw.size,DD12T,DD,0.0,2.0,0.0627291032061541,0.0476190476190476,0.002987100152674,0.0476190476190476,0.0056215645994114,0.0,0.0,0.01162176132202144,0.00953540802001948
arp.hw.type,DD12T,DD,0.0,2.0,0.0627291032061541,0.0476190476190476,0.002987100152674,0.0476190476190476,0.0056215645994114,0.0,0.0,0.0116951465606689,0.012646484374999939
arp.isannouncement,DD12T,DD,0.0,2.0,0.0627291032061541,0.0476190476190476,0.002987100152674,0.0476190476190476,0.0056215645994114,0.0,0.0,0.010173368453979441,0.01061453819274898
arp.isgratuitous,DD12T,DD,0.0,2.0,0.0627291032061541,0.0476190476190476,0.002987100152674,0.0476190476190476,0.0056215645994114,0.0,0.0,0.010061168670654218,0.01022014617919918
arp.isprobe,DD12T,DD,0.0,2.0,0.0627291032061541,0.0476190476190476,0.002987100152674,0.0476190476190476,0.0056215645994114,0.0,0.0,0.01194481849670404,0.01020107269287104
arp.opcode,DD12T,DD,0.0,2.0,0.0627291032061541,0.0476190476190476,0.002987100152674,0.0476190476190476,0.0056215645994114,0.0,0.0,0.012047100067138621,0.008820533752441361
arp.proto.size,DD12T,DD,0.0,2.0,0.0627291032061541,0.0476190476190476,0.002987100152674,0.0476190476190476,0.0056215645994114,0.0,0.0,0.00938110351562494,0.00887126922607416
arp.proto.type,DD12T,DD,0.0,2.0,0.0627291032061541,0.0476190476190476,0.002987100152674,0.0476190476190476,0.0056215645994114,0.0,0.0,0.00946464538574216,0.009376811981201138
arp.seconds-since-duplicate-address-frame,DD12T,DD,0.0,2.0,0.0627291032061541,0.0476190476190476,0.002987100152674,0.0476190476190476,0.0056215645994114,0.0,0.0,0.00978097915649408,0.00879426002502434
dhcp.flags.bc,DD12T,DD,0.0,2.0,0.0710284475192317,0.0628221497139074,0.0471976647343949,0.0628221497139074,0.0282918935971944,0.009203524559442,0.0,0.010067653656005801,0.0115754604339599
dhcp.flags,DD12T,DD,0.0,2.0,0.0710284475192317,0.0628221497139074,0.0471976647343949,0.0628221497139074,0.0282918935971944,0.009203524559442,0.0,0.006477212905883762,0.01292963027954096
dhcp.flags.reserved,DD12T,DD,0.0,2.0,0.0710284475192317,0.0628221497139074,0.0467558314354188,0.0628221497139074,0.0282335461828968,0.0092056441777784,0.0,0.01249632835388178,0.0093677997589111
dhcp.hops,DD12T,DD,0.0,2.0,0.0710284475192317,0.0628221497139074,0.0467558314354188,0.0628221497139074,0.0282335461828968,0.0092056441777784,0.0,0.01126399040222162,0.00915946960449214
dhcp.hw.addr_padding,DD12T,DD,0.0,2.0,0.0710284475192317,0.0628221497139074,0.0467558314354188,0.0628221497139074,0.0282335461828968,0.0092056441777784,0.0,0.011118507385253839,0.01068282127380366
dhcp.hw.len,DD12T,DD,0.0,2.0,0.0710284475192317,0.0628221497139074,0.0467558314354188,0.0628221497139074,0.0282335461828968,0.0092056441777784,0.0,0.011047172546386659,0.0090896129608154
dhcp.hw.type,DD12T,DD,0.0,2.0,0.0710284475192317,0.0628221497139074,0.0467558314354188,0.0628221497139074,0.0282335461828968,0.0092056441777784,0.0,0.015390634536743119,0.008659982681274379
dhcp.id,DD12T,DD,0.0,2.0,0.070809024730239,0.062992531501836,0.1636592792878198,0.062992531501836,0.0291530530817942,0.0089638564353543,0.0,0.01816143989562984,0.010415792465209938
dhcp.option.dhcp,DD12T,DD,0.0,2.0,0.0710413547421136,0.062831731011215,0.0944374563028192,0.062831731011215,0.028261021833303302,0.0092188899829015,0.0,0.0109376430511474,0.011044597625732358
dhcp.option.dhcp_max_message_size,DD12T,DD,0.0,2.0,0.0704347152666632,0.061653199750065404,0.0914700743669211,0.061653199750065404,0.027273179572085405,0.0085283767611726,0.0,0.01386218070983882,0.01090164184570306
dhcp.option.end,DD12T,DD,0.0,2.0,0.0710284475192317,0.0628221497139074,0.0467558314354188,0.0628221497139074,0.0282335461828968,0.0092056441777784,0.0,0.009863901138305639,0.00993795394897456
dhcp.option.interface_mtu,DD12T,DD,0.0,2.0,0.0627291032061541,0.0476190476190476,0.002987100152674,0.0476190476190476,0.0056215645994114,0.0,0.0,0.01021223068237302,0.011231231689453081
dhcp.option.ip_address_lease_time,DD12T,DD,0.0,2.0,0.062742010429036,0.0476286289163552,0.0188602316956711,0.0476286289163552,0.005640920469213,1.3712414273059362e-05,0.0,0.01156616210937496,0.010411548614501918
dhcp.option.padding,DD12T,DD,0.0,2.0,0.0710284475192317,0.0628221497139074,0.0472611994183805,0.0628221497139074,0.028299698024654995,0.0092016359084862,0.0,0.01085567474365228,0.010055160522460879
dhcp.option.rebinding_time_value,DD12T,DD,0.0,2.0,0.062742010429036,0.0476286289163552,0.05060618632738669,0.0476286289163552,0.0056407916158799,1.3751517916160694e-05,0.0,0.00971684455871578,0.009539318084716761
dhcp.option.renewal_time_value,DD12T,DD,0.0,2.0,0.062742010429036,0.0476286289163552,0.05060618632738669,0.0476286289163552,0.0056407916158799,1.3751517916160694e-05,0.0,0.014340209960937439,0.01149859428405758
dhcp.secs,DD12T,DD,0.0,2.0,0.0710284475192317,0.0628221497139074,0.0471338822142485,0.0628221497139074,0.0282833314362688,0.0092026175571972,0.0,0.010925531387329058,0.0098896980285644
dhcp.type,DD12T,DD,0.0,2.0,0.0710413547421136,0.062831731011215,0.0944374563028192,0.062831731011215,0.028261021833303302,0.0092188899829015,0.0,0.011814165115356398,0.0109918594360351
dns.count.add_rr,DD12T,DD,0.0,2.0,0.0687180546233672,0.0538643936159434,0.0316925964709934,0.0538643936159434,0.0138288950672836,0.0080987604503918,0.0,0.010391616821289,0.011279487609863241
dns.count.answers,DD12T,DD,0.0,2.0,0.0712091486395787,0.0552773601615968,0.0698510604963498,0.0552773601615968,0.0179679390571866,0.0106863754690917,0.0,0.010958433151245079,0.01059689521789546
dns.count.auth_rr,DD12T,DD,0.0,2.0,0.0688600340750684,0.053811545473553005,0.0698627720218957,0.053811545473553005,0.0136149611647229,0.0082417015495176,0.0,0.011348581314086859,0.0109260559082031
dns.count.queries,DD12T,DD,0.0,2.0,0.065142753885074,0.0515707294971471,0.0818324283136457,0.0515707294971471,0.0116886678444533,0.0044518120444481,0.0,0.013368320465087841,0.0116159915924072
dns.extraneous,DD12T,DD,0.0,2.0,0.0627291032061541,0.0476190476190476,0.002987100152674,0.0476190476190476,0.0056215645994114,0.0,0.0,0.00965466499328606,0.009783029556274381
dns.extraneous.data,DD12T,DD,0.0,2.0,0.0627291032061541,0.0476190476190476,0.002987100152674,0.0476190476190476,0.0056215645994114,0.0,0.0,0.01066737174987788,0.01002435684204096
dns.extraneous.length,DD12T,DD,0.0,2.0,0.0627291032061541,0.0476190476190476,0.002987100152674,0.0476190476190476,0.0056215645994114,0.0,0.0,0.012187910079956,0.01002688407897946
dns.flags.authenticated,DD12T,DD,0.0,2.0,0.070292735814962,0.0532336878413337,0.0277039974014461,0.0532336878413337,0.014847462799183999,0.0080479114194891,0.0,0.013129663467407182,0.01061668395996088
dns.flags.authoritative,DD12T,DD,0.0,2.0,0.071673808663328,0.0550430763694722,0.05999946038340069,0.0550430763694722,0.0187767482795341,0.0097280848317448,0.0,0.0149861335754394,0.01038093566894526
dns.flags.checkdisable,DD12T,DD,0.0,2.0,0.0684857246114925,0.05349717037176001,0.0125251778178135,0.05349717037176001,0.012951155117584401,0.0078403917775661,0.0,0.009915781021118121,0.01125626564025874
dns.flags,DD12T,DD,0.0,2.0,0.0726418503794723,0.05705268950113971,0.0737851151924892,0.05705268950113971,0.0217201791514889,0.0123924764266519,0.0,0.00939111709594724,0.012512588500976519
dns.flags.opcode,DD12T,DD,0.0,2.0,0.0684857246114925,0.05349717037176001,0.0125251778178135,0.05349717037176001,0.012951155117584401,0.0078403917775661,0.0,0.01027216911315912,0.009303665161132759
dns.flags.rcode,DD12T,DD,0.0,2.0,0.070292735814962,0.0532336878413337,0.0277039974014461,0.0532336878413337,0.014847462799183999,0.0080479114194891,0.0,0.01132574081420896,0.010030889511108362
dns.flags.recavail,DD12T,DD,0.0,2.0,0.071673808663328,0.0550430763694722,0.05999946038340069,0.0550430763694722,0.0187767482795341,0.0097280848317448,0.0,0.01317129135131832,0.01093301773071286
dns.flags.recdesired,DD12T,DD,0.0,2.0,0.0636971449222985,0.0496286607507151,0.0072736784189838,0.0496286607507151,0.0083890627894939,0.0027111156285891,0.0,0.011984109878540001,0.010687255859374939
dns.flags.response,DD12T,DD,0.0,2.0,0.0712220558624606,0.0552139064991623,0.0330322768232821,0.0552139064991623,0.0177244509394593,0.0106752526427875,0.0,0.0129637241363525,0.01225800514221186
dns.flags.truncated,DD12T,DD,0.0,2.0,0.0684857246114925,0.05349717037176001,0.0125251778178135,0.05349717037176001,0.012951155117584401,0.0078403917775661,0.0,0.010336875915527299,0.010856485366821239
dns.flags.z,DD12T,DD,0.0,2.0,0.0684857246114925,0.05349717037176001,0.0125251778178135,0.05349717037176001,0.012951155117584401,0.0078403917775661,0.0,0.01186618804931636,0.009637880325317361
dns.id,DD12T,DD,0.0,2.0,0.0659688161495172,0.05206131182440741,0.0759955294513995,0.05206131182440741,0.0135529640691666,0.0053763981369641,0.0,0.018748140335082958,0.01138377189636228
dns.response_to,DD12T,DD,0.0,2.0,0.0698151685683308,0.0528791798409504,0.05011434766390279,0.0528791798409504,0.015125754353414799,0.0075648566288845,0.0,0.01451025009155268,0.010808181762695261
dns.retransmission,DD12T,DD,0.0,2.0,0.0627291032061541,0.0476190476190476,0.002987100152674,0.0476190476190476,0.0056215645994114,0.0,0.0,0.01041154861450192,0.0104389667510986
dns.retransmit_request,DD12T,DD,0.0,2.0,0.0627291032061541,0.0476190476190476,0.002987100152674,0.0476190476190476,0.0056215645994114,0.0,0.0,0.010689020156860279,0.01033062934875482
dns.retransmit_request_in,DD12T,DD,0.0,2.0,0.0628194537663276,0.047784555728945,0.0225957145923851,0.047784555728945,0.0059511759768643,0.0001064204220928,0.0,0.01402821540832512,0.01200108528137204
dns.retransmit_response,DD12T,DD,0.0,2.0,0.0627936393205637,0.0476751228046564,0.050606340560000594,0.0476751228046564,0.0057339244602918,6.940099185059889e-05,0.0,0.008450794219970659,0.011989164352416959
dns.retransmit_response_in,DD12T,DD,0.0,2.0,0.062754917651918,0.0476414776932911,0.050606340560000594,0.0476414776932911,0.0056667450275393,2.781586110967016e-05,0.0,0.013945150375366139,0.01014704704284662
