Dataset,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T,Al-Time
UKVPN,0,1,DT,0.8768753996753407,0.8094221929713448,0.8148305093267335,0.8094221929713448,0.8112198141251263,0.8612407914942791,0,0.5902040004730225,0.007818937301635742,0
UKVPN,0,2,DT,0.879187367799695,0.8318006438787253,0.8392078781588439,0.8318006438787253,0.8340353772647761,0.8639583028802083,0,0.7085590362548828,0.0029823780059814453,0
UKVPN,1,1,DT,0.8787938413104432,0.8300291464672928,0.8259356252599629,0.8300291464672928,0.826720607891657,0.8633319319924044,0,0.7019264698028564,0.006136655807495117,0
UKVPN,1,2,DT,0.8773673077869054,0.7982431003241861,0.8073642539326681,0.7982431003241861,0.8020706822253216,0.8619781233180096,0,0.6973690986633301,0.010408163070678711,0
UKVPN,2,1,DT,0.8769737812976536,0.8347542592936239,0.8360195047436982,0.8347542592936239,0.8347696182099132,0.8613013156815996,0,0.7275538444519043,0.004103899002075195,0
UKVPN,2,2,DT,0.8763834915637759,0.8190110096803186,0.8170960442786885,0.8190110096803186,0.8147927071449516,0.860839914255962,0,0.705660343170166,0.004645347595214844,0
UKVPN,3,1,DT,0.8763343007526194,0.8163315142191355,0.8294240266930315,0.8163315142191355,0.8221728840638783,0.8609979397591283,0,0.6999015808105469,0.005030632019042969,0
UKVPN,3,2,DT,0.8776132618426877,0.8128061646996213,0.8035661002171003,0.8128061646996213,0.806461900182351,0.8618294664605181,0,0.7297730445861816,0.010472536087036133,0
UKVPN,4,1,DT,0.8697427320576516,0.8196021304775998,0.8272052993980512,0.8196021304775998,0.8228204861335187,0.8532638403943692,0,0.7106900215148926,0.005358219146728516,0
UKVPN,4,2,DT,0.8744158591175168,0.7886797313786686,0.8314637146551422,0.7886797313786686,0.7965150250362077,0.8585103560171923,0,0.7453699111938477,0.007709503173828125,0
