,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,174,0,1,3,2,6,0,3,0,0,0,9,0,6,12,1,1,0,2,0,0,3,1,0,0
1,1,297,0,0,1,2,0,0,0,0,0,1,1,1,1,0,1,0,1,2,1,0,0,0,0
2,1,0,150,1,9,7,0,1,0,0,0,1,1,1,0,0,0,0,11,3,1,2,0,0,0
3,2,0,1,2463,78,86,0,0,0,4,6,1,0,1,1,2,2,3,3,0,2,3,0,5,0
4,1,2,8,86,593,328,0,3,0,0,0,2,1,6,8,1,3,0,11,5,3,5,1,0,0
5,8,3,6,91,343,1137,0,17,0,0,0,7,1,11,11,4,4,0,11,18,8,6,2,2,1
6,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,3,0,1,0,3,22,0,363,0,2,0,7,0,8,8,0,1,0,4,12,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,0,0,0,4,0,0,0,1,0,106,3,0,0,1,0,0,0,2,0,0,0,0,0,3,0
10,0,0,0,6,0,0,0,0,0,3,128,0,0,0,0,0,0,3,0,0,0,0,0,6,0
11,5,0,2,3,2,6,0,7,0,0,0,1208,0,9,14,0,3,0,12,0,1,4,4,0,2
12,0,3,1,1,0,2,0,0,0,0,0,0,340,0,1,0,0,0,0,0,1,0,0,0,0
13,6,0,1,2,5,15,0,7,0,0,0,7,0,355,10,0,1,0,3,5,0,4,1,0,1
14,11,2,0,2,10,15,0,7,0,0,0,11,0,11,668,1,8,0,2,0,0,6,0,0,1
15,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1,311,1,0,3,0,0,8,0,0,1
16,0,0,0,2,2,5,0,1,0,0,0,3,0,1,6,0,1173,0,11,0,9,1,1,0,0
17,0,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,14,0,0,0,0,0,1,0
18,4,1,12,5,12,9,0,6,1,0,0,5,0,4,3,6,9,1,2381,2,0,2,2,0,1
19,1,1,2,0,6,28,0,14,0,0,0,0,0,8,0,0,0,0,3,2264,0,0,0,0,0
20,0,2,0,2,5,7,0,0,0,0,1,2,0,0,0,0,8,0,0,1,508,1,0,0,0
21,2,0,1,4,7,5,0,0,0,0,0,3,0,3,4,9,2,0,3,0,1,289,0,0,0
22,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,1,0,0,7379,0,8
23,0,0,0,7,1,2,0,2,0,4,7,0,1,0,0,0,0,2,1,0,0,0,1,197,0
24,1,0,0,0,1,3,0,1,0,0,0,2,0,2,2,0,0,0,1,0,0,0,4,0,893
