,precision,recall,f1-score,support
appletv,0.9084266468270882,0.8801297467242958,0.8935450207527987,211.5
blink-camera,0.977959588246998,0.9908668916507107,0.9843134863973355,292.0
blink-security-hub,0.7359259753671697,0.8815506463300951,0.8019245692356874,464.0
echodot,0.8678397394946592,0.7734059171274573,0.817729317283919,600.5
echoplus,0.7840917221132191,0.8167093531012221,0.7998212423963436,1702.5
echospot,0.6116455087743808,0.6135661135738973,0.6115969761184774,690.5
firetv,0.7815280591069994,0.657227370748692,0.7124783415664034,199.5
google-home-mini,0.9180473231695646,0.9242332484827275,0.9210228166098977,353.0
insteon-hub,0.9923367556666253,0.9965114525864673,0.9944166028596064,1014.5
lightify-hub,0.9152372519540836,0.9455428945451002,0.9299337733657301,355.0
magichome-strip,0.9414528898002671,0.9379138323953011,0.9395044588997878,321.0
nest-tstat,0.9773519632948521,0.9581953296727597,0.9676424126165849,614.0
ring-doorbell,0.9826724852575658,0.9721938209360873,0.9772868810000683,242.0
roku-tv,0.8888411785572696,0.8919869818873648,0.890195443950008,355.5
samsungtv-wired,0.9578842775218138,0.9740150822916336,0.965868022017545,2414.0
sengled-hub,0.9459823727386358,0.9175149701141677,0.9308411871364785,134.0
smartthings-hub,0.9719866434490142,0.9692538882510598,0.9705950438778382,1494.0
sousvide,0.7906640812890814,0.650585063085063,0.7020261456242914,10.0
t-philips-hub,0.9855967828334194,0.9719572878061123,0.97872305156621,4286.0
t-wemo-plug,0.9904391752168619,0.978266895606041,0.9843035710447406,1352.5
tplink-bulb,0.9887454950437601,0.9884817015224328,0.9885925231357057,1678.0
tplink-plug,0.986361401750795,0.9766222892843568,0.9814541681095664,991.0
wansview-cam-wired,0.9984259087180716,0.9981218727526375,0.9982737670194602,7631.0
xiaomi-hub,0.9180688642735312,0.8258336329533548,0.868239767522376,120.5
yi-camera,0.9974177687278928,0.9948111401316232,0.9961103312114522,1021.0
accuracy,0.9522477165220087,0.9522477165220087,0.9522477165220087,0.9522477165220087
macro avg,0.9125971943677448,0.8994198969424262,0.9042575568527327,28547.5
weighted avg,0.9532973803421165,0.9522477165220087,0.9524220686933024,28547.5
