,precision,recall,f1-score,support
appletv,0.8318063628507086,0.7905100196033672,0.8102843551413654,259.5
blink-camera,0.9573912944322857,0.9403756440381466,0.9486042421361282,314.5
blink-security-hub,0.7673926791672288,0.7538189048022227,0.7602977723004283,437.5
echodot,0.6182104616148235,0.6196410693855825,0.6184296479030182,677.5
echoplus,0.4795200921071706,0.49714009887861393,0.48777485752329114,1022.5
echospot,0.6450852931487476,0.6530247869982985,0.6488895805742794,1892.5
firetv,0.48027366389017806,0.3980836266682129,0.43234844667466116,63.0
google-home-mini,0.8331166903530113,0.8274367805980383,0.8301837185492719,608.5
insteon-hub,0.6719047619047619,0.6892857142857144,0.6369380619380619,4.5
lightify-hub,0.843815866658465,0.8602462102343432,0.8516428353111103,173.0
magichome-strip,0.8622722791791642,0.8323302937519165,0.8455716606620312,199.0
nest-tstat,0.9436473252642449,0.9419747738342439,0.942747485030357,1186.0
ring-doorbell,0.955402830165187,0.9643984416103948,0.9598616936965116,522.5
roku-tv,0.8557814770716401,0.8471391674280783,0.8513034057777183,550.0
samsungtv-wired,0.8705675649850162,0.8716015653372959,0.8709412053808261,811.5
sengled-hub,0.8681912477048949,0.8452597958825223,0.8561968578986672,191.5
smartthings-hub,0.9078219841077775,0.9154216153086562,0.9115109717925307,915.5
sousvide,0.6407636396091644,0.6282358186160136,0.6297648676539461,43.0
t-philips-hub,0.8670196119008372,0.8678278585401177,0.8672685834882856,627.0
t-wemo-plug,0.968932925990688,0.9644693637087816,0.9666891928891805,2615.5
tplink-bulb,0.9342652669223511,0.9339701844167134,0.9340486507366028,331.0
tplink-plug,0.8999290161570631,0.9066033012979677,0.9030152393930709,286.5
wansview-cam-wired,0.9969667906242874,0.9965800103175286,0.996772810426487,5346.5
xiaomi-hub,0.8993640180239255,0.8781100125559661,0.8883521768962568,321.0
yi-camera,0.9808392478261789,0.9782146753775548,0.9795094359201666,929.5
accuracy,0.8763687343204289,0.8763687343204289,0.8763687343204289,0.8763687343204289
macro avg,0.8232112956663921,0.8160679893390517,0.8171579102277701,20329.0
weighted avg,0.8775003269535485,0.8763687343204289,0.8767427842932056,20329.0
