Dataset,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T,Al-Time
UKVPN,0,1,RF,0.8990604555069113,0.833940131650609,0.8670127966009429,0.833940131650609,0.8402919087978153,0.8860241400000594,0,36.49693179130554,0.8247761726379395,0
UKVPN,0,2,RF,0.9007329430862315,0.8476623007462013,0.8769706946520337,0.8476623007462013,0.857873605263088,0.8881527817149124,0,37.15267586708069,0.9092316627502441,0
UKVPN,1,1,RF,0.9033892468886812,0.8648509955556508,0.869904070045594,0.8648509955556508,0.8553257083496729,0.8909451246210938,0,37.47295379638672,0.7146434783935547,0
UKVPN,1,2,RF,0.8973879679275911,0.8262665438436784,0.8896143606696945,0.8262665438436784,0.8405826041202108,0.8843909383581643,0,35.8407506942749,0.6971569061279297,0
UKVPN,2,1,RF,0.9017659501205175,0.8507453090205103,0.8980011172605497,0.8507453090205103,0.8683797809209964,0.8891869856981708,0,36.04223394393921,0.8619980812072754,0
UKVPN,2,2,RF,0.9007329430862315,0.8477879477089558,0.8933730544360112,0.8477879477089558,0.8644673763276951,0.8880343571420513,0,36.29375958442688,0.7236459255218506,0
UKVPN,3,1,RF,0.9027005755324905,0.8448804202947696,0.8920932218169806,0.8448804202947696,0.8621643245775461,0.8901788989796876,0,35.93362259864807,0.6892151832580566,0
UKVPN,3,2,RF,0.9015199960647351,0.8423359903314175,0.8749609197077826,0.8423359903314175,0.8533022238233334,0.8890005777478612,0,38.808513879776,0.7282004356384277,0
UKVPN,4,1,RF,0.8966009149490876,0.8276112130059883,0.8660961381327354,0.8276112130059883,0.8413629020160568,0.8832373203659512,0,37.84068202972412,0.7286946773529053,0
UKVPN,4,2,RF,0.9021594766097693,0.845089399771862,0.8900613626908337,0.845089399771862,0.8610243033600956,0.8897169861891915,0,36.11865186691284,0.7030389308929443,0
UKVPN,5,1,RF,0.9003886074081362,0.8473703591063397,0.8877083824230253,0.8473703591063397,0.8607338687756892,0.8877376884974427,0,35.65472984313965,0.6862142086029053,0
UKVPN,5,2,RF,0.9031432928328988,0.8421590844334607,0.883856800592777,0.8421590844334607,0.8560300308425652,0.8906646651729122,0,34.46331810951233,0.6645805835723877,0
UKVPN,6,1,RF,0.9027989571548035,0.8388253455645858,0.9016985309389862,0.8388253455645858,0.8604127564080308,0.8901766667369385,0,36.04611349105835,0.6418325901031494,0
UKVPN,6,2,RF,0.897781494416843,0.846428170331259,0.8681164792819367,0.846428170331259,0.8541675443901717,0.884916760594582,0,36.53941607475281,0.719245433807373,0
UKVPN,7,1,RF,0.8994539819961631,0.839855852011487,0.8603120858511049,0.839855852011487,0.8461885526853987,0.8867496696244546,0,36.458611249923706,0.6904788017272949,0
UKVPN,7,2,RF,0.8971420138718087,0.8185603745829512,0.8369620236953733,0.8185603745829512,0.8246659848663055,0.8838449433791788,0,37.87704396247864,0.6915221214294434,0
UKVPN,8,1,RF,0.9020610949874563,0.839126338482987,0.8936285599169096,0.839126338482987,0.8587675427360361,0.8894711489446475,0,35.4724485874176,0.7688143253326416,0
UKVPN,8,2,RF,0.8993064095626937,0.8378824053352077,0.8691120857408586,0.8378824053352077,0.848515971769854,0.8864891898856925,0,38.080936670303345,0.7060885429382324,0
UKVPN,9,1,RF,0.8991096463180678,0.830806175208448,0.8839149903977543,0.830806175208448,0.8432845955322068,0.8861282874779935,0,39.296454191207886,0.7388637065887451,0
UKVPN,9,2,RF,0.8994047911850066,0.8311653945915919,0.8936926210108108,0.8311653945915919,0.8507860610541234,0.8866473115945653,0,37.75798559188843,0.6931798458099365,0
UKVPN,10,1,RF,0.9004377982192926,0.84530166174537,0.8871041636506513,0.84530166174537,0.8604520691981271,0.8875694393880181,0,39.577624797821045,0.7359814643859863,0
UKVPN,10,2,RF,0.898814501451129,0.8173348757919348,0.858761518546985,0.8173348757919348,0.8321421280187274,0.885957975518016,0,36.56793832778931,0.694136381149292,0
UKVPN,11,1,RF,0.8997983176742584,0.8399979699157458,0.8991530683170371,0.8399979699157458,0.8586058165554518,0.8869209851601412,0,38.1471791267395,0.7236087322235107,0
UKVPN,11,2,RF,0.9021102857986129,0.863556907341027,0.8750170516623739,0.863556907341027,0.8625130906302207,0.8896460100684042,0,38.847496032714844,0.7233021259307861,0
