Dataset,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T,Al-Time
UK,0,1,DT,0.911183953796925,0.7995533343031499,0.8038245981371145,0.7995533343031499,0.8014716939195953,0.8982263987294432,0,0.8263077735900879,0.00844717025756836,0
UK,0,2,DT,0.9159447436197612,0.8007110580978701,0.8280606486551895,0.8007110580978701,0.8046363383271661,0.9036886125964092,0,0.8135318756103516,0.009305715560913086,0
UK,1,1,DT,0.9123546398189339,0.815003620177523,0.8134024688883279,0.815003620177523,0.8126857831521572,0.8996087864581377,0,0.8096001148223877,0.010068416595458984,0
UK,1,2,DT,0.9114180910013268,0.7979729840675275,0.8162970286219218,0.7979729840675275,0.8010867012103641,0.8984918201075415,0,0.796123743057251,0.006595134735107422,0
UK,2,1,DT,0.9143838289237494,0.8108222615268413,0.8357746754693323,0.8108222615268413,0.814794896421797,0.9019386875173152,0,0.8055639266967773,0.004843473434448242,0
UK,2,2,DT,0.9150472176695543,0.834308694209503,0.8137509972064169,0.834308694209503,0.8121264941439673,0.9026435193197797,0,0.8701856136322021,0.010540962219238281,0
UK,3,1,DT,0.9116522282057286,0.8522296012516787,0.831631379533524,0.8522296012516787,0.8389340589325522,0.8988839635574213,0,0.8021564483642578,0.00526118278503418,0
UK,3,2,DT,0.9148130804651525,0.8443639100835467,0.8732603029016142,0.8443639100835467,0.8487012989710319,0.9022730602448055,0,0.8124284744262695,0.00997471809387207,0
UK,4,1,DT,0.9167642238351674,0.8178111695272905,0.8330406864719637,0.8178111695272905,0.8216933485996174,0.9046046373739199,0,0.7948257923126221,0.005410194396972656,0
UK,4,2,DT,0.9098961991727152,0.8085489015414443,0.8163893908099107,0.8085489015414443,0.8108873272000003,0.896754258086557,0,0.8469507694244385,0.010057687759399414,0
