,precision,recall,f1-score,support
appletv,0.9174121376950052,0.8471073523848941,0.8803321632859619,259.5
blink-camera,0.9844017906406132,0.9797545184530131,0.9820424034058747,314.5
blink-security-hub,0.7655488722563959,0.8507860707034428,0.8053942123974895,437.5
echodot,0.8015993742522034,0.6336364536096889,0.7075398141319837,677.5
echoplus,0.5727956359439829,0.4013779734189346,0.47153782531030825,1022.5
echospot,0.646475360481137,0.7830226143514428,0.7080988131490483,1892.5
firetv,0.8290333872845528,0.5011535894987406,0.6210804689241664,63.0
google-home-mini,0.888401684535587,0.8474720541205193,0.8670326646016813,608.5
insteon-hub,0.6692460317460318,0.4681547619047619,0.4897805897805898,4.5
lightify-hub,0.9134374420513507,0.8596100879093015,0.8849099535537771,173.0
magichome-strip,0.877719110904256,0.8758886575826034,0.8746916627831824,199.0
nest-tstat,0.9545335418405149,0.970653192714075,0.9624799849968358,1186.0
ring-doorbell,0.9799538444332354,0.9858188969116516,0.9828499178309209,522.5
roku-tv,0.9143093808728526,0.8881442025639216,0.9008866151998426,550.0
samsungtv-wired,0.8993687414970428,0.9381862432996804,0.918252322195464,811.5
sengled-hub,0.9315019638764835,0.8904984543022336,0.910073635581868,191.5
smartthings-hub,0.9173365053934789,0.9576849304082556,0.9369768183650663,915.5
sousvide,0.8933522937648329,0.6888401513944261,0.7722112945856874,43.0
t-philips-hub,0.9132740275316403,0.889571519878193,0.9011073218331735,627.0
t-wemo-plug,0.9584003030441312,0.9685615708078371,0.963375667717035,2615.5
tplink-bulb,0.9478139006047037,0.9534101423027913,0.9503707269271896,331.0
tplink-plug,0.9533163000700315,0.9227177608035295,0.9374636946620668,286.5
wansview-cam-wired,0.9974189670228611,0.9971545163437886,0.9972865311468677,5346.5
xiaomi-hub,0.8783433144191584,0.922988622070482,0.8989812830981672,321.0
yi-camera,0.9920124399626484,0.9877443772326647,0.9898693968476464,929.5
accuracy,0.9003250692770591,0.9003250692770591,0.9003250692770591,0.9003250692770591
macro avg,0.8798802540849894,0.8403975485988351,0.852585031292476,20329.0
weighted avg,0.9002903030448595,0.9003250692770591,0.898093853582254,20329.0
