,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,186,0,0,0,1,2,0,2,0,0,0,1,0,3,3,0,1,0,3,0,0,0,0,0,0
1,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,409,4,18,2,0,0,0,0,0,0,0,0,0,0,1,0,20,0,2,0,0,0,0
3,0,0,17,464,73,25,2,1,0,1,0,0,0,0,6,0,1,0,1,0,0,1,0,0,0
4,0,0,35,33,1390,199,4,1,0,0,0,0,0,3,6,0,1,0,19,2,0,0,0,0,0
5,1,0,8,19,211,423,8,1,0,0,0,0,0,4,3,0,0,0,1,1,0,1,1,0,0
6,1,0,0,3,17,20,130,1,0,0,0,0,0,4,11,1,2,0,0,0,0,1,0,0,0
7,0,0,0,2,3,1,1,326,0,0,0,1,0,1,6,0,2,0,0,0,0,0,1,0,0
8,0,0,0,0,0,0,0,0,1010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,335,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0
10,0,0,0,0,0,0,0,0,0,16,301,0,0,0,0,0,0,0,0,0,0,0,0,2,0
11,0,0,3,0,3,0,0,2,0,0,0,588,0,1,5,0,1,0,1,0,1,0,1,0,0
12,0,2,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0
13,3,0,0,0,1,4,2,1,0,0,0,3,0,317,13,0,0,0,2,0,0,2,0,0,0
14,1,0,0,1,5,2,10,6,0,0,0,1,0,8,2351,2,13,0,0,1,2,0,2,0,0
15,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,122,0,0,0,0,0,0,0,0,0
16,1,0,0,0,3,1,0,0,0,0,0,0,0,0,25,0,1448,0,1,0,8,0,0,0,0
17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
18,2,0,76,0,26,0,0,0,1,0,0,0,0,4,2,0,1,0,4165,0,0,0,0,0,0
19,0,1,0,0,9,1,0,2,2,0,0,0,0,0,2,0,1,0,3,1323,0,0,0,0,0
20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,0,0,1,1658,1,0,0,0
21,1,0,1,1,1,2,1,1,0,0,0,1,0,1,6,0,0,0,0,0,0,967,0,0,0
22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,7616,0,1
23,0,0,0,0,0,0,0,1,0,10,4,0,1,0,0,0,0,0,0,0,0,0,0,99,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1015
