Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
HH_0.01_covariance_0_1,DD2T,DD,0.0,2.0,0.3675290148852462,0.1396355911179045,0.1448037927481379,0.1396355911179045,0.1171802884859715,0.0738172951099984,0.0,1.1010331153869628,0.056870651245117164
HH_0.01_magnitude_0_1,DD2T,DD,0.0,2.0,0.4131223056077607,0.3222059869821833,0.3067599726862803,0.3222059869821833,0.3012558865222459,0.1909678406356267,0.0,1.4314690113067627,0.09732642173767085
HH_0.01_mean_0,DD2T,DD,0.0,2.0,0.3844135161631426,0.3278304645321575,0.2814226628571198,0.3278304645321575,0.282827614795543,0.1882766118257478,0.0,1.474168634414673,0.09987230300903314
HH_0.01_pcc_0_1,DD2T,DD,0.0,2.0,0.3516933733469756,0.1221723213540898,0.1335776877071757,0.1221723213540898,0.0988751370189603,0.0462055751546577,0.0,1.0725861072540284,0.06598129272460934
HH_0.01_radius_0_1,DD2T,DD,0.0,2.0,0.424869534691571,0.3426558532616974,0.3323474389031919,0.3426558532616974,0.2995685702548515,0.22639224899962168,0.0,1.5321929931640625,0.08249869346618646
HH_0.01_std_0,DD2T,DD,0.0,2.0,0.4135204442028024,0.3318127790377901,0.3447579763964187,0.3318127790377901,0.2953567563529905,0.2111127577575655,0.0,2.0065266132354735,0.09976639747619623
HH_0.01_weight_0,DD2T,DD,0.0,2.0,0.2624247068544054,0.288008789277564,0.2186006945711431,0.288008789277564,0.21637588333673516,0.1280979457335628,0.0,2.4217438220977785,0.08327736854553218
HH_0.1_covariance_0_1,DD2T,DD,0.0,2.0,0.3537354390441249,0.11060224328322162,0.12350937649688201,0.11060224328322162,0.0952078230585217,0.0307946978180627,0.0,0.9705060005187989,0.05563082695007321
HH_0.1_magnitude_0_1,DD2T,DD,0.0,2.0,0.3838912268234105,0.2929417004940327,0.23883135882998313,0.2929417004940327,0.2433256943860691,0.1600631955447998,0.0,1.2556618213653565,0.09647607803344724
HH_0.1_mean_0,DD2T,DD,0.0,2.0,0.3368594998865519,0.2841301833021061,0.2209143231373738,0.2841301833021061,0.2214161768258506,0.1399234778309811,0.0,1.4070754051208496,0.09541950225830072
HH_0.1_pcc_0_1,DD2T,DD,0.0,2.0,0.348315616879364,0.1001977977997424,0.1055529167234834,0.1001977977997424,0.079078895644163,0.0213145021808998,0.0,0.9207299232482911,0.06718044281005855
HH_0.1_radius_0_1,DD2T,DD,0.0,2.0,0.41176949059665124,0.3004955442971925,0.2762387411381544,0.3004955442971925,0.2522456241844295,0.20134451505162837,0.0,1.2992777824401855,0.09468359947204588
HH_0.1_std_0,DD2T,DD,0.0,2.0,0.3551781563186307,0.2686627168586462,0.2386207659202606,0.2686627168586462,0.2156204255670109,0.1451378042375821,0.0,1.314771795272827,0.09445023536682123
HH_0.1_weight_0,DD2T,DD,0.0,2.0,0.2951705360315428,0.2486595330396438,0.1707252157770958,0.2486595330396438,0.1774603291651573,0.11277462214790339,0.0,1.8999718189239503,0.0930627822875976
HH_1_covariance_0_1,DD2T,DD,0.0,2.0,0.3524211535744712,0.11166699663843452,0.12191031515711721,0.11166699663843452,0.0918996506833895,0.0330208972253438,0.0,0.7689350605010986,0.04681525230407707
HH_1_magnitude_0_1,DD2T,DD,0.0,2.0,0.4119022034616652,0.3382527518336136,0.2583007659755038,0.3382527518336136,0.2534884364154001,0.20793899948261227,0.0,1.1095961570739745,0.08100390434265133
HH_1_mean_0,DD2T,DD,0.0,2.0,0.42380783177145986,0.3190278170989274,0.261493650445647,0.3190278170989274,0.2507331875213909,0.23621991050920382,0.0,1.0112957954406738,0.0757285594940185
HH_1_pcc_0_1,DD2T,DD,0.0,2.0,0.344993514193855,0.10192978633828069,0.0989821650097548,0.10192978633828069,0.0784504114220277,0.0173525172011056,0.0,0.7997660160064697,0.053729581832885696
HH_1_radius_0_1,DD2T,DD,0.0,2.0,0.3512995158120957,0.2597204998883799,0.1925857788632767,0.2597204998883799,0.193450306143416,0.1537952957734201,0.0,1.0843827724456787,0.08357944488525389
HH_1_std_0,DD2T,DD,0.0,2.0,0.3017162770188409,0.20720654352265072,0.1563598036184073,0.20720654352265072,0.1600564855614172,0.0922542243118003,0.0,1.028364658355713,0.09170479774475093
HH_1_weight_0,DD2T,DD,0.0,2.0,0.314285469653705,0.1830611965141088,0.150774897762968,0.1830611965141088,0.1545810635421154,0.087901988355993,0.0,1.0947068214416504,0.08215293884277339
HH_3_covariance_0_1,DD2T,DD,0.0,2.0,0.3583504218984789,0.10904461334025031,0.11547048049359901,0.10904461334025031,0.0904667620416197,0.0337313977426876,0.0,0.7818789958953858,0.04401917457580562
HH_3_magnitude_0_1,DD2T,DD,0.0,2.0,0.49554555690171115,0.3898015922078948,0.3277494783375937,0.3898015922078948,0.3227573900681529,0.3067965230256316,0.0,0.9921641826629639,0.05965332984924312
HH_3_mean_0,DD2T,DD,0.0,2.0,0.4679969347609242,0.3648315971977853,0.3125906794210772,0.3648315971977853,0.3009103630494491,0.2916701511556764,0.0,0.962843370437622,0.05655016899108882
HH_3_pcc_0_1,DD2T,DD,0.0,2.0,0.3492146395133291,0.0966659954112455,0.0994190677136017,0.0966659954112455,0.0773074714498706,0.014091359046015101,0.0,0.690625,0.03969645500183102
HH_3_radius_0_1,DD2T,DD,0.0,2.0,0.3316408875493927,0.2540669089769098,0.1791033724594901,0.2540669089769098,0.1837911659166071,0.1515151015239353,0.0,1.0358800411224365,0.07834296226501462
HH_3_std_0,DD2T,DD,0.0,2.0,0.3234426573396636,0.188297837656326,0.1459331041002645,0.188297837656326,0.153317886507031,0.1017849811239027,0.0,1.104125738143921,0.07680487632751465
HH_3_weight_0,DD2T,DD,0.0,2.0,0.3380667588521621,0.1653197707169163,0.1421588596962311,0.1653197707169163,0.1389457042660655,0.1019949597932805,0.0,1.0367266178131103,0.06923236846923823
HH_5_covariance_0_1,DD2T,DD,0.0,2.0,0.3573914644222495,0.10837729552387912,0.1195948089221601,0.10837729552387912,0.0836184375180245,0.0239120330765082,0.0,0.7686162948608398,0.03008246421813962
HH_5_magnitude_0_1,DD2T,DD,0.0,2.0,0.4703129883084247,0.3953660851593082,0.3225745757904075,0.3953660851593082,0.3224706275632273,0.286878075883647,0.0,1.0087111949920655,0.05386972427368157
HH_5_mean_0,DD2T,DD,0.0,2.0,0.43983612101700864,0.3687266514733191,0.3144019388385812,0.3687266514733191,0.2917902468058412,0.2723091112650548,0.0,0.8705030918121338,0.047450733184814395
HH_5_pcc_0_1,DD2T,DD,0.0,2.0,0.3570489796093104,0.0984509502012398,0.11020709384816021,0.0984509502012398,0.0722659320569795,0.0164514044076047,0.0,0.7313666343688965,0.03835334777832026
HH_5_radius_0_1,DD2T,DD,0.0,2.0,0.3119180433842636,0.2243851672536777,0.1636324943744175,0.2243851672536777,0.1589867968015153,0.1318446754624365,0.0,0.9432372570037841,0.07304878234863278
HH_5_std_0,DD2T,DD,0.0,2.0,0.2621849674853481,0.1949812672047958,0.1748728322674529,0.1949812672047958,0.1262665030094125,0.10388318306859042,0.0,0.990245771408081,0.06899962425231931
HH_5_weight_0,DD2T,DD,0.0,2.0,0.3574556803246756,0.1394550397198729,0.1428280826865664,0.1394550397198729,0.135235011904147,0.05619701477014629,0.0,0.9185878753662109,0.057027626037597624
HH_jit_0.01_mean,DD2T,DD,0.0,2.0,0.3829023019260489,0.2882280548463824,0.2788012001598344,0.2882280548463824,0.24497787747268157,0.186413368276427,0.0,1.2636497974395753,0.09565262794494625
HH_jit_0.01_std,DD2T,DD,0.0,2.0,0.4081519947599824,0.2852750379987701,0.2569196176492618,0.2852750379987701,0.2371466895852526,0.20536456885243667,0.0,1.3989110946655274,0.08838133811950678
HH_jit_0.01_weight,DD2T,DD,0.0,2.0,0.3490776455881534,0.3208332175866005,0.2234542542740256,0.3208332175866005,0.2409162192805001,0.1724236145522178,0.0,1.8315160274505615,0.09189977645874023
HH_jit_0.1_mean,DD2T,DD,0.0,2.0,0.3945039749643602,0.3077750908564822,0.267343020420981,0.3077750908564822,0.257999477620231,0.20865396269217742,0.0,1.2248075962066651,0.09336156845092769
HH_jit_0.1_std,DD2T,DD,0.0,2.0,0.3861687508294554,0.2540517526133469,0.20833201543781626,0.2540517526133469,0.20679930102366134,0.1787333313815825,0.0,1.2538119316101075,0.08551445007324215
HH_jit_0.1_weight,DD2T,DD,0.0,2.0,0.3826497193765064,0.3095645644703242,0.2291367104538368,0.3095645644703242,0.2388703857567883,0.1998954980048113,0.0,1.3184558868408203,0.08558793067932124
HH_jit_1_mean,DD2T,DD,0.0,2.0,0.3880866657819142,0.2944239617880675,0.2579904361653417,0.2944239617880675,0.2478142881808471,0.1989369572894996,0.0,1.2141707420349122,0.08819756507873533
HH_jit_1_std,DD2T,DD,0.0,2.0,0.2894125101140046,0.2056991687919699,0.179911320667138,0.2056991687919699,0.1416617736664739,0.1156742911470184,0.0,0.9688767433166504,0.06314740180969236
HH_jit_1_weight,DD2T,DD,0.0,2.0,0.407830915247852,0.2315676175926556,0.2536241817657915,0.2315676175926556,0.2154861056367579,0.17413822387288,0.0,0.8799589157104493,0.0503043174743652
HH_jit_3_mean,DD2T,DD,0.0,2.0,0.3727390651020819,0.2848637142412001,0.2282084588212486,0.2848637142412001,0.2223562603548682,0.1979793312165237,0.0,1.1346176624298097,0.08615884780883784
HH_jit_3_std,DD2T,DD,0.0,2.0,0.3295517301904643,0.1321388089261868,0.1479620572189572,0.1321388089261868,0.10229797851256658,0.0386574265561591,0.0,0.8686432361602783,0.05530490875244137
HH_jit_3_weight,DD2T,DD,0.0,2.0,0.3442357665452272,0.1357694009051186,0.1721667229401141,0.1357694009051186,0.10802171161239779,0.0479772470814102,0.0,0.7075577259063721,0.0444369792938232
HH_jit_5_mean,DD2T,DD,0.0,2.0,0.3763993715403682,0.2819194211994226,0.22105700976851522,0.2819194211994226,0.2175128890457175,0.2078654189819582,0.0,1.1462498664855958,0.08199696540832514
HH_jit_5_std,DD2T,DD,0.0,2.0,0.3281775098785463,0.1198152293682899,0.1523083589176272,0.1198152293682899,0.09384246882797,0.0222159283871473,0.0,0.6872785091400146,0.037855005264282184
HH_jit_5_weight,DD2T,DD,0.0,2.0,0.3450791353970897,0.1362175523506417,0.1423385586031179,0.1362175523506417,0.1049370357020561,0.0385363195755337,0.0,0.6796950817108154,0.034524917602539
HpHp_0.01_covariance_0_1,DD2T,DD,0.0,2.0,0.3652472098190396,0.12353630404459551,0.11461886805280111,0.12353630404459551,0.0998695298517582,0.0381862055289794,0.0,0.8572819232940674,0.02879548072814936
HpHp_0.01_magnitude_0_1,DD2T,DD,0.0,2.0,0.4688702710339189,0.3995433806162192,0.4070910943740483,0.3995433806162192,0.3354426783521079,0.2830636072267246,0.0,0.8034173488616944,0.04239568710327146
HpHp_0.01_mean_0,DD2T,DD,0.0,2.0,0.44037553459738776,0.4112590887311476,0.3676779398344263,0.4112590887311476,0.3547139508261956,0.2675019141411707,0.0,0.7224592208862305,0.03479499816894526
HpHp_0.01_pcc_0_1,DD2T,DD,0.0,2.0,0.3681155201274043,0.11734506788696382,0.0958645444617035,0.11734506788696382,0.0909656097973744,0.0368743536776704,0.0,0.9206436157226563,0.032817649841308555
HpHp_0.01_radius_0_1,DD2T,DD,0.0,2.0,0.3348217152495644,0.2353719186921107,0.2618596128539213,0.2353719186921107,0.20071254172922784,0.1977683301416253,0.0,0.9064209461212158,0.0453768730163574
HpHp_0.01_std_0,DD2T,DD,0.0,2.0,0.335891980289999,0.1870742062471503,0.1901022882020871,0.1870742062471503,0.1651793986234564,0.0906329631350487,0.0,0.986923360824585,0.03136901855468746
HpHp_0.01_weight_0,DD2T,DD,0.0,2.0,0.3697423229888649,0.3408766381741695,0.2247682594163543,0.3408766381741695,0.2304786309130392,0.2025253712768508,0.0,2.3135982513427735,0.06457386016845698
HpHp_0.1_covariance_0_1,DD2T,DD,0.0,2.0,0.3708768039317257,0.1263216757301975,0.1385010287495338,0.1263216757301975,0.1052628985112175,0.0359901946534095,0.0,0.9130847930908204,0.028558444976806603
HpHp_0.1_magnitude_0_1,DD2T,DD,0.0,2.0,0.4286240244534156,0.4340062500148082,0.41872795111004135,0.4340062500148082,0.3320637962307485,0.2665505186347435,0.0,0.7692739963531494,0.03441610336303706
HpHp_0.1_mean_0,DD2T,DD,0.0,2.0,0.5008112609006494,0.4110379523336308,0.3885143809990812,0.4110379523336308,0.3716652453892419,0.3179908982620134,0.0,0.6250320911407471,0.03131527900695794
HpHp_0.1_pcc_0_1,DD2T,DD,0.0,2.0,0.3722938348452611,0.1166025558698512,0.1046518572898619,0.1166025558698512,0.0914736286199797,0.0350991211855954,0.0,0.7670244693756103,0.028191995620727484
HpHp_0.1_radius_0_1,DD2T,DD,0.0,2.0,0.4305719068270066,0.1848111992894496,0.2678306177136989,0.1848111992894496,0.176420528409074,0.1821599731739238,0.0,0.8861680030822754,0.041152715682983336
HpHp_0.1_std_0,DD2T,DD,0.0,2.0,0.3398091503379897,0.1687550829767841,0.1945097319478028,0.1687550829767841,0.1488803676947412,0.0812359764208321,0.0,0.6296003818511963,0.03649344444274898
HpHp_0.1_weight_0,DD2T,DD,0.0,2.0,0.4073257501487668,0.3576793916685239,0.2427544691459948,0.3576793916685239,0.2475294206408869,0.2492129377949015,0.0,1.382432460784912,0.06631183624267575
HpHp_1_covariance_0_1,DD2T,DD,0.0,2.0,0.3720583765363655,0.12237554022637728,0.11600041954114068,0.12237554022637728,0.0994405278829869,0.0329911507841473,0.0,0.6997669696807861,0.0279281616210937
HpHp_1_magnitude_0_1,DD2T,DD,0.0,2.0,0.4151087175228073,0.4273115579630279,0.3816987663712023,0.4273115579630279,0.3221500152139003,0.2640969242239703,0.0,0.7267957210540772,0.03598384857177728
HpHp_1_mean_0,DD2T,DD,0.0,2.0,0.3892211467247749,0.4121975208256763,0.3524702493979421,0.4121975208256763,0.3150203603818114,0.2585025896309098,0.0,0.643133020401001,0.03596415519714352
HpHp_1_pcc_0_1,DD2T,DD,0.0,2.0,0.3690188238215311,0.11562354045353049,0.10344119048734071,0.11562354045353049,0.0896447725203406,0.026800015922224203,0.0,0.6181982517242431,0.021650362014770504
HpHp_1_radius_0_1,DD2T,DD,0.0,2.0,0.3779319910782706,0.1531251131843359,0.2302881430492984,0.1531251131843359,0.1373093676044338,0.0818426268868304,0.0,0.6752500057220459,0.037524366378784146
HpHp_1_std_0,DD2T,DD,0.0,2.0,0.3524254346346329,0.1489992940370053,0.1941143608041493,0.1489992940370053,0.1355665593090532,0.0598179235424837,0.0,0.5360837936401367,0.028355073928832956
HpHp_1_weight_0,DD2T,DD,0.0,2.0,0.3687576791516651,0.2529016037176995,0.2552651720245731,0.2529016037176995,0.211780147425785,0.1498747007788008,0.0,0.8182847023010253,0.05089960098266601
HpHp_3_covariance_0_1,DD2T,DD,0.0,2.0,0.3672635891552184,0.11692440225099002,0.0936900307516092,0.11692440225099002,0.0880495064584299,0.0315098065271035,0.0,0.6758870601654052,0.02550773620605464
