,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,878,0,2,3,0,2,47,0,1,21,2,1,0,18,0,4,0,0,17,4,0
1,141,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,1,844,3,0
2,46,0,844,11,0,5,0,0,30,5,1,0,1,22,2,0,0,0,30,3,0
3,425,0,55,416,0,11,7,0,23,17,0,0,0,35,1,4,0,1,2,3,0
4,0,0,0,1,987,1,6,0,0,0,0,0,0,0,0,3,0,0,1,1,0
5,1,0,0,0,0,476,0,0,380,8,1,0,0,104,0,0,4,1,7,7,11
6,1,0,0,0,0,27,500,0,0,0,0,44,0,9,0,0,41,6,0,21,351
7,2,0,8,89,10,0,0,131,4,0,1,0,5,686,0,0,0,0,57,7,0
8,0,1,0,0,0,0,0,0,214,0,1,0,1,0,0,0,1,1,0,0,0
9,6,0,6,0,0,37,39,0,12,731,6,5,0,13,0,10,47,4,73,11,0
10,0,61,0,18,0,0,54,1,2,0,564,113,19,0,0,0,28,62,20,30,28
11,2,0,0,0,0,0,10,0,21,5,36,832,0,24,0,1,7,17,21,23,1
12,129,1,32,4,2,0,1,0,0,0,0,0,799,0,1,15,0,0,3,13,0
13,108,3,22,39,3,2,4,61,16,14,16,87,3,511,1,6,6,18,25,52,3
14,230,3,0,28,0,36,0,0,7,0,0,0,151,23,518,0,0,1,0,3,0
15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,997,2,0,0,0,0
16,1,0,0,0,0,0,0,0,1,1,10,6,0,12,0,3,920,0,0,3,43
17,2,0,1,0,2,9,2,2,40,0,0,2,0,34,0,0,1,776,114,15,0
18,14,6,9,5,1,7,7,1,1,33,0,5,113,21,72,8,6,1,685,4,1
19,0,0,1,0,0,1,0,0,0,1,0,31,0,35,0,0,48,0,29,800,54
20,3,0,0,0,0,3,16,0,0,0,0,0,0,23,0,0,27,1,0,0,927
