,precision,recall,f1-score,support
Amazon Echo,0.0,0.0,0.0,1000.0
Awair air quality monitor,0.0,0.0,0.0,1000.0
Belkin Wemo switch,0.0,0.0,0.0,1000.0
Belkin wemo motion sensor,0.0,0.0,0.0,1000.0
Dropcam,1.0,0.017,0.033431661750245825,1000.0
HP Printer,1.0,0.007,0.013902681231380339,1000.0
Light Bulbs LiFX Smart Bulb,1.0,0.001,0.0019980019980019984,1000.0
MacBook,0.0,0.0,0.0,1000.0
NEST Protect smoke alarm,0.8,0.0730593607305936,0.13389121338912133,219.0
Netatmo Welcome,0.0,0.0,0.0,1000.0
Netatmo weather station,0.0,0.0,0.0,1000.0
PIX-STAR Photo-frame,1.0,0.005,0.009950248756218907,1000.0
Phillip Hue Lightbulb,0.05038291011688835,1.0,0.09593246354566384,1000.0
Samsung Galaxy Tab,0.0,0.0,0.0,1000.0
Samsung SmartCam,0.0,0.0,0.0,1000.0
Smart Things,0.0,0.0,0.0,1000.0
TP-Link Day Night Cloud camera,1.0,0.184,0.3108108108108108,1000.0
TP-Link Smart plug,1.0,0.129,0.22852081488042517,1000.0
TPLink Router Bridge LAN,1.0,0.008,0.015873015873015872,1000.0
Triby Speaker,0.0,0.0,0.0,1000.0
iHome,0.0,0.0,0.0,1000.0
accuracy,0.06760967406894505,0.06760967406894505,0.06760967406894505,0.06760967406894505
macro avg,0.37382775762461373,0.06781235051098064,0.040205281534994475,20219.0
weighted avg,0.3573659879379241,0.06760967406894505,0.03658647186201001,20219.0
