,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,651,4,2,5,1,36,102,1,1,1,0,3,0,27,0,107,0,1,50,1,0
1,85,1,0,1,0,48,186,0,7,9,0,6,0,4,0,634,0,2,10,0,0
2,82,0,756,33,6,2,0,0,1,6,0,3,8,12,24,0,12,0,40,6,0
3,455,0,35,143,11,1,113,0,0,116,0,2,1,46,1,9,6,6,22,26,0
4,2,1,0,9,878,0,1,2,1,3,0,0,2,59,0,1,0,0,34,1,0
5,5,0,8,17,12,292,10,0,30,21,2,19,0,182,0,1,147,15,163,47,21
6,11,0,0,94,133,26,237,0,2,0,16,46,0,121,0,74,10,23,51,17,132
7,4,0,19,230,98,0,0,86,0,27,1,1,1,386,5,3,0,1,121,10,0
8,3,15,0,0,0,7,1,3,233,0,10,7,3,7,16,1,5,18,15,10,3
9,4,0,3,0,7,2,3,0,1,807,2,6,0,7,3,11,17,4,75,7,35
10,1,0,0,0,0,92,13,5,69,9,433,133,0,5,0,15,58,74,39,17,31
11,10,0,0,0,0,45,26,0,5,0,104,682,0,34,0,8,7,22,15,21,16
12,428,4,99,206,10,1,0,0,0,6,0,0,143,3,10,0,4,45,29,4,0
13,59,0,10,87,10,5,9,43,6,4,4,19,0,600,0,8,1,4,82,39,1
14,192,45,7,91,17,1,0,0,19,0,0,1,166,87,278,0,8,58,20,3,0
15,0,0,0,0,0,0,6,0,1,0,0,0,0,0,4,965,6,0,14,0,0
16,0,0,0,0,0,15,9,0,1,13,14,25,0,27,0,3,764,34,16,29,43
17,0,0,1,0,0,21,20,0,2,0,10,16,0,21,0,0,5,826,41,19,12
18,17,4,10,12,18,11,18,1,9,41,8,10,82,91,72,35,8,7,433,94,9
19,8,0,6,3,0,183,45,0,16,0,56,92,0,41,0,16,58,119,75,179,94
20,6,0,0,0,0,104,84,1,10,0,2,4,0,136,0,1,17,7,210,64,349
