,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,6,0,6,21,7,74,521,16,10,20,1,0,0,0,28,217,40,19,2,8,4
1,0,0,0,0,0,12,5,15,1,0,0,0,0,0,13,940,4,9,0,1,0
2,9,0,9,220,439,174,57,1,0,18,0,0,0,1,70,0,1,0,0,1,0
3,3,0,8,51,37,6,175,493,0,11,1,9,1,0,127,24,0,52,0,1,1
4,0,0,0,14,29,6,803,0,0,2,0,0,0,0,113,33,0,0,0,0,0
5,0,0,0,3,8,27,935,4,0,3,0,1,0,0,2,12,3,0,0,0,2
6,0,0,0,0,0,7,874,0,0,0,1,5,0,1,2,27,62,0,0,8,13
7,3,1,19,81,40,42,4,517,0,13,1,2,0,4,247,9,1,0,0,16,0
8,0,0,0,0,0,0,28,35,0,0,0,0,0,0,138,16,2,0,0,0,0
9,0,0,74,33,47,15,375,9,1,425,1,1,0,0,4,1,8,4,0,0,2
10,0,0,1,0,0,8,440,3,24,0,52,1,0,0,10,83,312,17,0,0,49
11,0,0,0,45,0,2,244,72,3,26,3,108,0,1,95,59,193,38,0,22,89
12,1,0,7,98,173,403,0,119,3,1,0,0,4,0,178,0,0,0,0,13,0
13,47,12,67,60,6,69,93,266,16,5,9,7,1,6,117,50,69,40,2,46,12
14,2,0,0,81,26,264,30,30,3,1,2,0,0,0,551,9,0,0,0,1,0
15,0,0,0,0,0,5,975,3,0,0,0,0,0,0,2,2,7,0,0,3,3
16,0,0,0,0,0,1,632,2,0,0,0,0,0,0,3,11,311,4,0,0,36
17,2,0,0,3,1,10,688,55,1,0,1,0,0,1,81,115,7,29,0,3,3
18,0,0,11,56,30,36,480,61,0,61,1,0,0,1,151,96,9,2,0,2,3
19,0,0,0,2,49,120,59,88,0,4,0,0,0,0,341,296,41,0,0,0,0
20,0,0,0,0,0,0,975,2,0,0,1,0,0,0,6,3,1,3,0,1,8
